order_id,customer_id,order_date,order_status,shipping_type,order_total
ORD0002373,CUST002148,2024-07-04,Delivered,Standard,20883.35
ORD0002374,CUST000383,2024-06-13,Shipped,Standard,62107.86
ORD0002375,CUST002058,2020-10-13,Delivered,Standard,4311.26
ORD0002376,CUST002312,2020-09-05,Shipped,Standard,53215.26
ORD0002377,CUST002243,2020-01-25,Delivered,Standard,104267.77
ORD0002378,CUST001431,2020-05-06,Cancelled,Standard,123690.93
ORD0002379,CUST001914,2024-08-27,Delivered,Standard,74822.89
ORD0002380,CUST002145,2024-05-18,Delivered,Express,28776.42
ORD0002381,CUST000758,2021-03-31,Delivered,Standard,39170.31
ORD0002382,CUST002135,2020-09-24,Delivered,Standard,46913.84
ORD0002383,CUST000991,2021-02-09,Delivered,Standard,85849.85
ORD0002384,CUST002125,2024-08-13,Shipped,Express,35627.78
ORD0002385,CUST001913,2022-03-31,Delivered,Standard,87616.2
ORD0002386,CUST001740,2022-02-01,Delivered,Standard,16762.99
ORD0002387,CUST001507,2023-11-06,Delivered,Standard,25453.2
ORD0002388,CUST000661,2023-07-14,Delivered,Two-day,119273.92
ORD0002389,CUST002029,2023-08-13,Delivered,Express,77273.79
ORD0002390,CUST001135,2020-06-21,Delivered,Standard,36271.21
ORD0002391,CUST002026,2023-04-07,Delivered,Standard,50305.77
ORD0002392,CUST000765,2023-04-15,Cancelled,Standard,96542.63
ORD0002393,CUST001673,2021-06-14,Delivered,Standard,84939.05
ORD0002394,CUST001547,2024-07-22,Processing,Express,39925.35
ORD0002395,CUST000583,2020-06-02,Shipped,Express,46301.49
ORD0002396,CUST000671,2020-02-14,Delivered,Standard,70891.31
ORD0002397,CUST001752,2020-05-12,Processing,Express,62739.73
ORD0002398,CUST000538,2021-02-08,Delivered,Standard,31846.59
ORD0002399,CUST001822,2023-08-15,Delivered,Standard,68803.49
ORD0002400,CUST001186,2022-06-27,Delivered,Standard,76919.25
ORD0002401,CUST000430,2024-07-15,Delivered,Standard,84268.61
ORD0002402,CUST001638,2020-09-20,Shipped,Standard,9951.9
ORD0002403,CUST002181,2020-07-07,Delivered,Standard,28877.45
ORD0002404,CUST000189,2024-08-25,Delivered,Standard,57975.75
ORD0002405,CUST001747,2024-07-14,Delivered,Standard,92855.28
ORD0002406,CUST001702,2021-11-10,Delivered,Express,1537.9
ORD0002407,CUST002327,2020-09-07,Shipped,Two-day,37853.47
ORD0002408,CUST001649,2020-03-28,Delivered,Standard,101385.58
ORD0002409,CUST002012,2022-08-02,Delivered,Standard,32681.4
ORD0002410,CUST001185,2020-04-13,Delivered,Express,30548.77
ORD0002411,CUST000851,2020-12-10,Delivered,Standard,71959.42
ORD0002412,CUST000170,2023-03-21,Delivered,Standard,78501.08
ORD0002413,CUST000830,2022-06-06,Delivered,Standard,12287.63
ORD0002414,CUST001081,2024-08-09,Delivered,Standard,79554.77
ORD0002415,CUST001264,2024-01-23,Processing,Standard,40743.48
ORD0002416,CUST000769,2022-03-19,Delivered,Standard,61986.86
ORD0002417,CUST000358,2022-10-13,Processing,Express,46424.57
ORD0002418,CUST002249,2020-03-01,Shipped,Standard,91017.0
ORD0002419,CUST002492,2022-02-22,Shipped,Standard,15530.29
ORD0002420,CUST001326,2023-10-31,Delivered,Standard,46594.59
ORD0002421,CUST002149,2022-05-23,Shipped,Standard,34258.32
ORD0002422,CUST001121,2020-12-19,Cancelled,Express,31434.86
ORD0002423,CUST001689,2021-12-25,Cancelled,Standard,42343.02
ORD0002424,CUST002077,2021-03-15,Delivered,Express,53051.52
ORD0002425,CUST001530,2021-01-18,Delivered,Standard,51580.92
ORD0002426,CUST001462,2021-07-17,Shipped,Standard,47537.34
ORD0002427,CUST001403,2021-07-27,Delivered,Standard,54811.07
ORD0002428,CUST000073,2022-07-02,Delivered,Standard,33900.12
ORD0002429,CUST000254,2020-10-31,Delivered,Standard,90129.46
ORD0002430,CUST001935,2020-03-11,Processing,Standard,20810.88
ORD0002431,CUST000516,2023-06-11,Delivered,Two-day,70969.86
ORD0002432,CUST001044,2023-06-22,Processing,Express,108050.7
ORD0002433,CUST001649,2023-06-17,Delivered,Standard,37085.12
ORD0002434,CUST000421,2021-05-18,Delivered,Standard,98526.96
ORD0002435,CUST002494,2023-08-18,Delivered,Standard,62142.95
ORD0002436,CUST000879,2021-08-27,Delivered,Standard,29658.3
ORD0002437,CUST000136,2022-10-18,Delivered,Standard,53597.16
ORD0002438,CUST001325,2022-04-23,Delivered,Standard,92368.95
ORD0002439,CUST001633,2023-02-01,Delivered,Standard,94191.27
ORD0002440,CUST000033,2022-09-08,Delivered,Standard,39660.88
ORD0002441,CUST001791,2020-05-04,Delivered,Standard,35140.68
ORD0002442,CUST000278,2020-06-28,Delivered,Two-day,32780.92
ORD0002443,CUST002181,2021-07-26,Delivered,Standard,34398.61
ORD0002444,CUST000750,2022-02-23,Delivered,Standard,112015.4
ORD0002445,CUST002174,2020-10-08,Delivered,Standard,18015.4
ORD0002446,CUST002393,2022-05-08,Processing,Standard,19673.85
ORD0002447,CUST000017,2021-02-12,Delivered,Two-day,36146.54
ORD0002448,CUST001402,2023-08-09,Delivered,Standard,76974.42
ORD0002449,CUST000818,2024-06-20,Delivered,Two-day,40481.43
ORD0002450,CUST002108,2022-12-12,Delivered,Standard,34069.39
ORD0002451,CUST001661,2021-05-25,Delivered,Express,30441.82
ORD0002452,CUST000467,2023-07-15,Delivered,Standard,37788.2
ORD0002453,CUST000628,2024-06-30,Delivered,Two-day,84233.84
ORD0002454,CUST002439,2023-01-18,Delivered,Standard,64210.23
ORD0002455,CUST001211,2024-06-15,Delivered,Standard,37987.14
ORD0002456,CUST000600,2020-02-09,Delivered,Standard,25578.42
ORD0002457,CUST001739,2022-02-22,Delivered,Express,41512.9
ORD0002458,CUST001385,2024-05-20,Delivered,Express,26833.37
ORD0002459,CUST001847,2023-12-31,Shipped,Standard,106490.9
ORD0002460,CUST001856,2022-01-05,Delivered,Standard,55519.27
ORD0002461,CUST002497,2022-09-09,Cancelled,Standard,48275.4
ORD0002462,CUST001888,2023-01-20,Delivered,Standard,111838.9
ORD0002463,CUST000680,2024-05-19,Processing,Express,49572.07
ORD0002464,CUST001836,2022-09-19,Delivered,Standard,24157.96
ORD0002465,CUST002178,2021-12-05,Delivered,Standard,90152.59
ORD0002466,CUST000149,2023-03-04,Delivered,Standard,15399.56
ORD0002467,CUST001496,2022-10-25,Delivered,Express,35230.99
ORD0002468,CUST000818,2021-10-20,Delivered,Standard,14021.86
ORD0002469,CUST001745,2022-03-06,Delivered,Standard,30169.63
ORD0002470,CUST001647,2021-07-07,Delivered,Two-day,17200.65
ORD0002471,CUST001673,2021-01-03,Delivered,Standard,44885.64
ORD0002472,CUST001379,2020-02-23,Delivered,Express,59315.59
ORD0002473,CUST001940,2021-10-15,Delivered,Standard,29438.78
ORD0002474,CUST000658,2023-05-07,Delivered,Standard,155454.63
ORD0002475,CUST001054,2021-03-24,Delivered,Express,119488.29
ORD0002476,CUST000577,2020-03-01,Delivered,Express,90078.84
ORD0002477,CUST000723,2024-07-18,Processing,Standard,65357.95
ORD0002478,CUST002270,2024-05-13,Processing,Standard,37343.8
ORD0002479,CUST001642,2021-07-29,Delivered,Standard,81155.76
ORD0002480,CUST000684,2020-04-29,Delivered,Standard,35791.48
ORD0002481,CUST000742,2024-07-14,Delivered,Express,52469.97
ORD0002482,CUST002449,2022-08-24,Delivered,Express,15869.25
ORD0002483,CUST002046,2022-12-20,Delivered,Express,69683.49
ORD0002484,CUST001628,2022-01-02,Delivered,Standard,54428.11
ORD0002485,CUST002136,2024-04-19,Delivered,Standard,66282.74
ORD0002486,CUST001489,2023-04-11,Delivered,Standard,96053.96
ORD0002487,CUST000050,2021-04-21,Shipped,Standard,31011.95
ORD0002488,CUST000103,2020-11-22,Processing,Standard,62216.4
ORD0002489,CUST000368,2020-07-24,Cancelled,Two-day,92615.52
ORD0002490,CUST000936,2021-05-22,Delivered,Standard,84710.02
ORD0002491,CUST001715,2023-09-07,Delivered,Standard,83687.5
ORD0002492,CUST001803,2021-05-08,Processing,Standard,24361.66
ORD0002493,CUST001421,2021-06-29,Delivered,Standard,36531.06
ORD0002494,CUST001801,2022-12-28,Delivered,Express,128872.62
ORD0002495,CUST002306,2024-07-29,Delivered,Standard,75927.9
ORD0002496,CUST001996,2024-06-08,Delivered,Express,14792.88
ORD0002497,CUST001968,2024-02-18,Delivered,Standard,128998.52
ORD0002498,CUST000390,2020-04-24,Processing,Standard,36680.65
ORD0002499,CUST001367,2024-04-13,Delivered,Express,71966.84
ORD0002500,CUST000773,2021-03-25,Cancelled,Standard,28881.35
ORD0002501,CUST000394,2023-03-25,Processing,Standard,89575.39
ORD0002502,CUST000683,2024-06-21,Shipped,Standard,31129.26
ORD0002503,CUST000270,2022-03-06,Delivered,Standard,59141.49
ORD0002504,CUST000149,2021-12-27,Delivered,Standard,15633.76
ORD0002505,CUST000811,2020-12-21,Shipped,Standard,52811.48
ORD0002506,CUST000028,2020-12-26,Delivered,Standard,63194.12
ORD0002507,CUST002328,2021-04-29,Delivered,Standard,18922.59
ORD0002508,CUST001206,2023-04-28,Delivered,Standard,53357.14
ORD0002509,CUST000166,2021-10-13,Delivered,Standard,110973.07
ORD0002510,CUST002065,2024-07-09,Delivered,Standard,48222.89
ORD0002511,CUST001174,2024-02-20,Delivered,Standard,4447.16
ORD0002512,CUST000339,2023-11-29,Delivered,Standard,70133.38
ORD0002513,CUST001069,2022-01-04,Delivered,Standard,53670.52
ORD0002514,CUST000842,2023-04-26,Returned,Standard,25782.42
ORD0002515,CUST000189,2020-02-27,Delivered,Standard,94813.8
ORD0002516,CUST000651,2023-12-11,Delivered,Standard,99115.2
ORD0002517,CUST000294,2023-12-05,Shipped,Standard,135022.01
ORD0002518,CUST001858,2021-12-21,Delivered,Standard,37456.4
ORD0002519,CUST001323,2023-03-08,Cancelled,Two-day,101291.55
ORD0002520,CUST002463,2023-02-28,Delivered,Standard,50608.22
ORD0002521,CUST001648,2020-10-18,Delivered,Express,97607.66
ORD0002522,CUST000803,2023-02-27,Delivered,Standard,6807.69
ORD0002523,CUST000431,2021-01-20,Delivered,Standard,53524.94
ORD0002524,CUST001519,2024-07-17,Delivered,Standard,74766.2
ORD0002525,CUST000487,2022-10-05,Delivered,Standard,54952.76
ORD0002526,CUST000089,2023-01-15,Delivered,Standard,56205.59
ORD0002527,CUST000271,2021-09-24,Processing,Standard,32485.44
ORD0002528,CUST001957,2020-12-25,Delivered,Standard,77625.63
ORD0002529,CUST001773,2022-10-01,Processing,Standard,144794.09
ORD0002530,CUST000900,2020-03-18,Delivered,Standard,55890.44
ORD0002531,CUST001745,2020-07-03,Delivered,Standard,80250.31
ORD0002532,CUST000278,2020-04-25,Shipped,Standard,51055.05
ORD0002533,CUST002001,2021-04-21,Shipped,Express,69270.34
ORD0002534,CUST002254,2023-05-17,Delivered,Express,46055.94
ORD0002535,CUST002376,2021-03-24,Processing,Standard,41415.89
ORD0002536,CUST001634,2020-02-10,Delivered,Standard,180492.96
ORD0002537,CUST000862,2022-12-14,Delivered,Standard,73842.4
ORD0002538,CUST002384,2022-09-05,Delivered,Standard,53898.5
ORD0002539,CUST000606,2020-01-02,Shipped,Two-day,74843.33
ORD0002540,CUST001062,2021-11-10,Shipped,Standard,93568.92
ORD0002541,CUST001014,2023-06-11,Delivered,Two-day,18323.28
ORD0002542,CUST001507,2021-02-16,Cancelled,Two-day,63559.68
ORD0002543,CUST000708,2024-07-09,Returned,Standard,106388.52
ORD0002544,CUST000978,2020-09-24,Delivered,Standard,66902.24
ORD0002545,CUST001818,2021-11-28,Delivered,Express,125934.15
ORD0002546,CUST002473,2024-01-08,Delivered,Standard,4719.66
ORD0002547,CUST000806,2020-12-29,Delivered,Standard,56448.45
ORD0002548,CUST001534,2024-07-01,Cancelled,Standard,45935.78
ORD0002549,CUST000720,2021-10-24,Delivered,Standard,4586.86
ORD0002550,CUST000949,2020-05-01,Delivered,Standard,41609.26
ORD0002551,CUST000474,2020-02-14,Delivered,Standard,132282.08
ORD0002552,CUST000568,2020-10-29,Delivered,Standard,57924.57
ORD0002553,CUST002259,2023-04-16,Delivered,Two-day,14385.8
ORD0002554,CUST001082,2023-12-14,Delivered,Standard,43849.78
ORD0002555,CUST000215,2020-10-17,Delivered,Standard,38945.31
ORD0002556,CUST000900,2024-05-04,Delivered,Standard,95835.49
ORD0002557,CUST001802,2020-08-15,Processing,Standard,150603.38
ORD0002558,CUST001983,2022-12-13,Delivered,Standard,33602.35
ORD0002559,CUST001097,2022-01-17,Delivered,Express,82015.08
ORD0002560,CUST001295,2020-05-28,Delivered,Standard,77596.37
ORD0002561,CUST002402,2022-02-04,Delivered,Express,48883.6
ORD0002562,CUST001258,2023-12-13,Processing,Express,168440.4
ORD0002563,CUST002420,2023-09-18,Delivered,Standard,76612.0
ORD0002564,CUST000184,2022-03-21,Delivered,Standard,60017.27
ORD0002565,CUST000674,2023-04-15,Delivered,Standard,6675.06
ORD0002566,CUST001682,2020-07-25,Delivered,Standard,39821.74
ORD0002567,CUST002370,2021-11-20,Processing,Standard,60911.39
ORD0002568,CUST000435,2021-09-10,Delivered,Standard,27940.57
ORD0002569,CUST001067,2021-10-22,Delivered,Express,11404.26
ORD0002570,CUST001337,2020-10-06,Shipped,Standard,54665.98
ORD0002571,CUST002341,2020-11-18,Delivered,Express,83973.53
ORD0002572,CUST000688,2024-02-08,Delivered,Standard,17854.6
ORD0002573,CUST000888,2022-06-13,Delivered,Express,16959.05
ORD0002574,CUST000069,2024-06-09,Delivered,Standard,57692.92
ORD0002575,CUST002104,2023-08-02,Processing,Express,101115.99
ORD0002576,CUST000420,2022-09-24,Delivered,Standard,71107.84
ORD0002577,CUST000243,2023-08-22,Shipped,Standard,24869.91
ORD0002578,CUST001498,2021-10-11,Delivered,Standard,24579.28
ORD0002579,CUST001680,2020-12-22,Delivered,Express,31175.32
ORD0002580,CUST002125,2023-12-19,Delivered,Standard,20671.62
ORD0002581,CUST002009,2023-02-24,Delivered,Two-day,11489.25
ORD0002582,CUST001502,2023-11-21,Delivered,Standard,40550.97
ORD0002583,CUST000440,2023-06-10,Delivered,Standard,79932.97
ORD0002584,CUST001287,2024-05-30,Returned,Standard,103753.13
ORD0002585,CUST001209,2021-12-31,Delivered,Standard,84269.84
ORD0002586,CUST001079,2021-04-02,Delivered,Express,17243.32
ORD0002587,CUST001332,2023-09-25,Processing,Standard,103489.1
ORD0002588,CUST001254,2023-04-21,Shipped,Standard,2165.55
ORD0002589,CUST000615,2024-07-26,Delivered,Standard,64523.95
ORD0002590,CUST000420,2020-12-25,Shipped,Standard,131178.52
ORD0002591,CUST001901,2022-02-13,Delivered,Standard,18545.33
ORD0002592,CUST000276,2021-09-20,Delivered,Standard,36573.25
ORD0002593,CUST001585,2024-02-12,Processing,Standard,51451.12
ORD0002594,CUST001767,2023-11-11,Cancelled,Standard,153159.93
ORD0002595,CUST001713,2021-08-26,Processing,Express,98460.08
ORD0002596,CUST002138,2020-09-17,Returned,Standard,23305.44
ORD0002597,CUST002330,2020-12-29,Delivered,Standard,21678.85
ORD0002598,CUST001195,2024-02-01,Delivered,Standard,63110.37
ORD0002599,CUST000811,2020-01-04,Delivered,Standard,113997.84
ORD0002600,CUST001379,2023-12-08,Delivered,Standard,33355.92
ORD0002601,CUST001313,2023-03-19,Delivered,Standard,51685.49
ORD0002602,CUST000750,2022-03-12,Delivered,Express,62403.92
ORD0002603,CUST001197,2024-04-27,Processing,Standard,46303.0
ORD0002604,CUST000301,2023-03-08,Processing,Standard,52146.98
ORD0002605,CUST000600,2020-03-07,Delivered,Standard,17772.18
ORD0002606,CUST000529,2021-01-07,Delivered,Standard,63197.66
ORD0002607,CUST002188,2023-05-18,Delivered,Express,77596.87
ORD0002608,CUST000278,2021-10-13,Delivered,Standard,83046.82
ORD0002609,CUST000663,2024-07-14,Shipped,Express,29552.99
ORD0002610,CUST001370,2023-06-06,Delivered,Standard,145839.03
ORD0002611,CUST002162,2021-03-28,Delivered,Express,70230.06
ORD0002612,CUST000580,2023-08-02,Processing,Standard,29110.63
ORD0002613,CUST001531,2023-03-04,Processing,Standard,24672.26
ORD0002614,CUST001390,2020-08-01,Delivered,Standard,109497.14
ORD0002615,CUST000691,2022-10-13,Delivered,Express,89240.9
ORD0002616,CUST000637,2020-10-15,Returned,Express,116135.91
ORD0002617,CUST001849,2021-11-09,Delivered,Standard,24584.3
ORD0002618,CUST002046,2024-03-06,Cancelled,Express,57403.9
ORD0002619,CUST000823,2020-06-08,Delivered,Express,5654.57
ORD0002620,CUST001874,2021-05-02,Delivered,Standard,89324.57
ORD0002621,CUST000875,2021-12-11,Delivered,Standard,57086.14
ORD0002622,CUST000940,2021-10-16,Delivered,Standard,55727.02
ORD0002623,CUST001683,2020-12-09,Delivered,Express,19556.85
ORD0002624,CUST000942,2023-07-26,Delivered,Standard,594.86
ORD0002625,CUST001899,2020-06-30,Delivered,Standard,79804.25
ORD0002626,CUST002406,2024-08-09,Delivered,Express,39525.4
ORD0002627,CUST002051,2023-12-22,Delivered,Standard,112060.31
ORD0002628,CUST001747,2023-10-04,Delivered,Express,52505.26
ORD0002629,CUST002452,2023-08-01,Shipped,Standard,111193.58
ORD0002630,CUST000025,2024-02-02,Delivered,Express,11300.51
ORD0002631,CUST001867,2021-11-18,Delivered,Standard,21868.26
ORD0002632,CUST000061,2022-07-03,Delivered,Standard,57663.06
ORD0002633,CUST000123,2020-01-24,Processing,Standard,55886.14
ORD0002634,CUST001521,2021-06-27,Delivered,Express,75934.07
ORD0002635,CUST002103,2021-03-05,Delivered,Standard,24764.52
ORD0002636,CUST001187,2021-05-26,Delivered,Standard,87979.8
ORD0002637,CUST001723,2023-11-20,Delivered,Standard,60958.5
ORD0002638,CUST001063,2020-05-18,Delivered,Express,20647.04
ORD0002639,CUST001107,2021-12-18,Delivered,Standard,44907.06
ORD0002640,CUST001731,2021-06-09,Delivered,Standard,97185.53
ORD0002641,CUST000546,2024-05-30,Delivered,Express,9689.29
ORD0002642,CUST002161,2020-08-09,Delivered,Express,12534.54
ORD0002643,CUST002473,2024-01-15,Delivered,Standard,88341.56
ORD0002644,CUST002278,2020-01-03,Delivered,Standard,59502.5
ORD0002645,CUST001311,2020-04-08,Delivered,Standard,102490.19
ORD0002646,CUST000155,2022-03-01,Delivered,Express,85933.14
ORD0002647,CUST002213,2022-06-16,Delivered,Express,82496.02
ORD0002648,CUST001263,2024-02-09,Delivered,Express,40593.95
ORD0002649,CUST001363,2022-05-09,Processing,Express,70929.08
ORD0002650,CUST000938,2020-12-06,Delivered,Standard,20959.14
ORD0002651,CUST000512,2022-04-27,Delivered,Standard,78911.75
ORD0002652,CUST000932,2022-10-06,Delivered,Standard,75549.13
ORD0002653,CUST002314,2022-02-14,Delivered,Standard,106886.26
ORD0002654,CUST000187,2021-12-20,Delivered,Two-day,34611.83
ORD0002655,CUST001846,2023-01-23,Delivered,Standard,18465.97
ORD0002656,CUST001703,2022-02-07,Delivered,Two-day,79045.23
ORD0002657,CUST000391,2020-07-26,Shipped,Express,22825.23
ORD0002658,CUST001284,2024-08-24,Delivered,Express,116437.89
ORD0002659,CUST000655,2022-09-08,Delivered,Standard,3799.41
ORD0002660,CUST001740,2024-06-03,Delivered,Standard,68123.1
ORD0002661,CUST000176,2023-03-29,Delivered,Standard,108995.91
ORD0002662,CUST000764,2023-08-26,Delivered,Standard,41494.75
ORD0002663,CUST000931,2024-04-01,Delivered,Standard,60047.71
ORD0002664,CUST001224,2023-11-08,Delivered,Standard,85099.7
ORD0002665,CUST000711,2021-04-06,Processing,Standard,45819.0
ORD0002666,CUST001086,2020-11-29,Delivered,Express,27961.42
ORD0002667,CUST001351,2022-07-13,Delivered,Express,83898.53
ORD0002668,CUST001930,2020-05-30,Returned,Standard,48658.69
ORD0002669,CUST000281,2024-06-24,Delivered,Two-day,33745.83
ORD0002670,CUST001964,2020-03-09,Delivered,Standard,40979.41
ORD0002671,CUST001786,2021-08-26,Delivered,Express,57218.26
ORD0002672,CUST002275,2020-02-11,Delivered,Standard,43838.41
ORD0002673,CUST001082,2021-10-14,Delivered,Express,13051.08
ORD0002674,CUST000477,2021-06-18,Delivered,Express,10413.27
ORD0002675,CUST000716,2020-08-02,Processing,Standard,30139.93
ORD0002676,CUST000243,2020-05-31,Delivered,Standard,76532.01
ORD0002677,CUST002415,2021-12-01,Cancelled,Express,145887.27
ORD0002678,CUST000936,2020-12-14,Processing,Two-day,39486.7
ORD0002679,CUST001524,2022-02-07,Delivered,Express,30280.69
ORD0002680,CUST000838,2020-11-25,Processing,Standard,26609.6
ORD0002681,CUST001346,2024-02-08,Delivered,Standard,95954.34
ORD0002682,CUST002424,2020-06-02,Processing,Standard,31814.41
ORD0002683,CUST002029,2023-01-25,Delivered,Express,53684.25
ORD0002684,CUST001433,2020-07-09,Shipped,Express,75581.39
ORD0002685,CUST002391,2021-11-23,Delivered,Standard,111477.44
ORD0002686,CUST000240,2023-05-01,Cancelled,Two-day,64344.65
ORD0002687,CUST000139,2023-06-10,Delivered,Standard,26571.93
ORD0002688,CUST000420,2022-09-15,Delivered,Standard,124687.96
ORD0002689,CUST001585,2023-12-13,Delivered,Standard,87900.87
ORD0002690,CUST000304,2020-03-04,Delivered,Standard,42252.2
