payment_id,order_id,payment_method,payment_status,paid_amount,transaction_fee,payment_date
PAY00003111,ORD0003111,UPI,Success,45554.94,0.0,2024-07-14
PAY00003112,ORD0003112,UPI,Success,55067.03,0.0,2023-02-18
PAY00003113,ORD0003113,UPI,Success,8196.21,0.0,2024-04-14
PAY00003114,ORD0003114,Credit Card,Success,130431.34,9.92,2021-01-11
PAY00003115,ORD0003115,Credit Card,Success,82684.82,41.67,2023-10-27
PAY00003116,ORD0003116,UPI,Success,3649.47,0.0,2021-11-20
PAY00003117,ORD0003117,UPI,Success,36409.07,0.0,2023-09-06
PAY00003118,ORD0003118,Credit Card,Success,78823.77,41.38,2020-07-04
PAY00003119,ORD0003119,Debit Card,Success,58810.57,39.84,2021-04-03
PAY00003120,ORD0003120,Netbanking,Success,52931.47,32.93,2021-12-31
PAY00003121,ORD0003121,Credit Card,Success,117739.88,26.56,2021-04-06
PAY00003122,ORD0003122,Credit Card,Success,49940.6,17.48,2024-03-07
PAY00003123,ORD0003123,Wallet,Success,58796.57,47.08,2021-09-22
PAY00003124,ORD0003124,UPI,Success,63220.86,0.0,2022-05-15
PAY00003125,ORD0003125,Debit Card,Success,47835.46,24.75,2024-06-05
PAY00003126,ORD0003126,Debit Card,Success,63400.22,22.63,2021-11-09
PAY00003127,ORD0003127,Credit Card,Success,50396.09,35.25,2022-02-02
PAY00003128,ORD0003128,UPI,Success,62940.94,0.0,2021-06-18
PAY00003129,ORD0003129,Debit Card,Success,32353.32,15.17,2023-04-16
PAY00003130,ORD0003130,Cash on Delivery,Success,69493.62,28.49,2021-08-25
PAY00003131,ORD0003131,Credit Card,Failed,52875.13,38.67,2022-08-07
PAY00003132,ORD0003132,Netbanking,Success,53225.97,47.68,2020-09-01
PAY00003133,ORD0003133,Credit Card,Success,15527.99,17.06,2022-08-25
PAY00003134,ORD0003134,Credit Card,Success,37555.66,20.95,2020-04-20
PAY00003135,ORD0003135,Credit Card,Success,42747.91,10.04,2023-07-25
PAY00003136,ORD0003136,UPI,Success,3244.27,0.0,2023-04-12
PAY00003137,ORD0003137,Debit Card,Success,21390.24,33.96,2023-04-06
PAY00003138,ORD0003138,UPI,Success,51410.69,0.0,2023-06-25
PAY00003139,ORD0003139,Debit Card,Success,22515.78,8.05,2020-05-28
PAY00003140,ORD0003140,UPI,Success,7211.01,0.0,2022-08-27
PAY00003141,ORD0003141,Netbanking,Success,60780.29,41.81,2021-02-06
PAY00003142,ORD0003142,Debit Card,Success,78789.78,11.25,2022-10-24
PAY00003143,ORD0003143,Debit Card,Success,37415.39,30.2,2020-09-04
PAY00003144,ORD0003144,Debit Card,Success,112531.72,28.01,2023-10-28
PAY00003145,ORD0003145,Debit Card,Success,31984.7,5.03,2022-02-20
PAY00003146,ORD0003146,Credit Card,Success,6813.45,18.99,2022-12-25
PAY00003147,ORD0003147,Credit Card,Success,49916.2,25.34,2021-09-07
PAY00003148,ORD0003148,Debit Card,Success,34396.52,43.78,2022-04-29
PAY00003149,ORD0003149,Wallet,Success,32791.81,30.27,2020-04-22
PAY00003150,ORD0003150,Wallet,Success,25769.21,15.79,2020-11-04
PAY00003151,ORD0003151,Credit Card,Success,95651.4,15.75,2020-10-09
PAY00003152,ORD0003152,Wallet,Success,12529.32,44.17,2021-02-16
PAY00003153,ORD0003153,Credit Card,Success,58434.15,27.24,2021-12-02
PAY00003154,ORD0003154,Credit Card,Success,72117.85,44.63,2022-04-20
PAY00003155,ORD0003155,Debit Card,Success,28927.72,35.75,2023-03-16
PAY00003156,ORD0003156,Credit Card,Success,13933.06,25.46,2022-07-27
PAY00003157,ORD0003157,Credit Card,Success,64183.22,46.76,2020-10-24
PAY00003158,ORD0003158,UPI,Success,59903.57,0.0,2021-10-11
PAY00003159,ORD0003159,Credit Card,Success,15124.37,33.8,2024-01-08
PAY00003160,ORD0003160,Debit Card,Success,34762.3,49.33,2021-01-04
PAY00003161,ORD0003161,Credit Card,Success,22301.52,46.98,2024-05-18
PAY00003162,ORD0003162,Debit Card,Refunded,76298.98,23.97,2020-06-16
PAY00003163,ORD0003163,Wallet,Failed,22220.98,15.24,2022-09-27
PAY00003164,ORD0003164,Wallet,Success,120991.85,14.19,2021-11-16
PAY00003165,ORD0003165,Debit Card,Success,49245.96,8.23,2023-07-18
PAY00003166,ORD0003166,Credit Card,Failed,81756.89,48.52,2021-01-01
PAY00003167,ORD0003167,Netbanking,Success,45514.67,37.35,2021-10-06
PAY00003168,ORD0003168,Debit Card,Success,55670.56,22.42,2023-07-27
PAY00003169,ORD0003169,Credit Card,Success,37087.66,28.69,2020-04-29
PAY00003170,ORD0003170,Credit Card,Success,171621.74,26.62,2020-01-13
PAY00003171,ORD0003171,Wallet,Success,127982.5,18.7,2022-07-14
PAY00003172,ORD0003172,Credit Card,Success,31303.02,21.03,2021-07-17
PAY00003173,ORD0003173,Credit Card,Failed,82340.71,35.21,2021-03-04
PAY00003174,ORD0003174,Credit Card,Success,77955.64,16.07,2024-04-11
PAY00003175,ORD0003175,UPI,Success,123844.5,0.0,2024-05-06
PAY00003176,ORD0003176,Debit Card,Success,81472.74,47.4,2020-12-12
PAY00003177,ORD0003177,Credit Card,Success,107965.69,6.79,2023-03-26
PAY00003178,ORD0003178,Wallet,Success,151113.38,28.14,2024-04-17
PAY00003179,ORD0003179,Debit Card,Success,96326.61,32.14,2020-11-24
PAY00003180,ORD0003180,Netbanking,Success,65588.08,11.67,2022-10-02
PAY00003181,ORD0003181,Netbanking,Failed,60341.16,17.22,2024-05-27
PAY00003182,ORD0003182,UPI,Success,24707.34,0.0,2024-04-14
PAY00003183,ORD0003183,Debit Card,Success,82684.12,9.54,2024-05-18
PAY00003184,ORD0003184,Debit Card,Success,17104.84,22.59,2020-06-29
PAY00003185,ORD0003185,Debit Card,Refunded,9000.06,49.86,2020-09-22
PAY00003186,ORD0003186,Credit Card,Success,35492.71,47.67,2023-06-15
PAY00003187,ORD0003187,UPI,Success,79711.73,0.0,2022-06-11
PAY00003188,ORD0003188,Credit Card,Success,51670.23,44.73,2023-07-25
PAY00003189,ORD0003189,Credit Card,Failed,109024.64,29.78,2022-05-31
PAY00003190,ORD0003190,UPI,Success,77485.87,0.0,2022-04-08
PAY00003191,ORD0003191,Cash on Delivery,Success,104036.09,31.33,2022-05-30
PAY00003192,ORD0003192,Credit Card,Success,10160.36,8.73,2022-09-05
PAY00003193,ORD0003193,Credit Card,Failed,10214.35,33.24,2022-02-26
PAY00003194,ORD0003194,Credit Card,Success,10409.83,21.82,2020-01-14
PAY00003195,ORD0003195,UPI,Success,31197.26,0.0,2020-03-21
PAY00003196,ORD0003196,UPI,Success,14014.62,0.0,2023-01-01
PAY00003197,ORD0003197,UPI,Success,32314.88,0.0,2021-02-13
PAY00003198,ORD0003198,Credit Card,Success,44874.15,34.91,2024-02-05
PAY00003199,ORD0003199,Debit Card,Success,75941.58,9.46,2022-02-07
PAY00003200,ORD0003200,Debit Card,Success,52688.23,13.12,2020-01-31
PAY00003201,ORD0003201,Netbanking,Success,90867.97,23.42,2021-10-24
PAY00003202,ORD0003202,UPI,Success,29800.55,0.0,2024-03-31
PAY00003203,ORD0003203,Wallet,Success,34144.04,13.67,2022-12-27
PAY00003204,ORD0003204,Wallet,Success,73766.0,30.14,2021-01-29
PAY00003205,ORD0003205,UPI,Success,10460.8,0.0,2020-02-08
PAY00003206,ORD0003206,Debit Card,Success,39361.47,21.36,2023-10-21
PAY00003207,ORD0003207,Wallet,Refunded,124263.16,24.96,2020-01-09
PAY00003208,ORD0003208,UPI,Success,81470.85,0.0,2023-07-08
PAY00003209,ORD0003209,UPI,Success,99359.83,0.0,2024-02-15
PAY00003210,ORD0003210,Credit Card,Success,84291.94,47.34,2021-05-26
PAY00003211,ORD0003211,Netbanking,Success,107841.71,27.01,2021-04-10
PAY00003212,ORD0003212,Credit Card,Failed,95183.11,10.5,2023-11-23
PAY00003213,ORD0003213,Credit Card,Success,118016.19,44.81,2021-12-10
PAY00003214,ORD0003214,UPI,Success,64995.52,0.0,2021-10-01
PAY00003215,ORD0003215,Credit Card,Success,89450.4,28.03,2020-09-22
PAY00003216,ORD0003216,UPI,Success,9230.95,0.0,2020-08-02
PAY00003217,ORD0003217,Credit Card,Success,29978.21,26.38,2022-02-25
PAY00003218,ORD0003218,Credit Card,Success,22831.45,27.75,2022-10-30
PAY00003219,ORD0003219,Credit Card,Success,53694.11,8.07,2023-04-24
PAY00003220,ORD0003220,Credit Card,Success,68749.09,26.93,2021-09-19
PAY00003221,ORD0003221,Debit Card,Success,39491.23,16.0,2020-12-09
PAY00003222,ORD0003222,Credit Card,Success,58935.5,22.27,2020-05-16
PAY00003223,ORD0003223,Debit Card,Failed,94695.79,31.2,2024-08-14
PAY00003224,ORD0003224,Credit Card,Success,9582.62,7.77,2020-04-06
PAY00003225,ORD0003225,Wallet,Success,1180.78,9.0,2021-09-02
PAY00003226,ORD0003226,Credit Card,Success,88342.16,22.97,2021-08-21
PAY00003227,ORD0003227,UPI,Success,100338.56,0.0,2022-07-26
PAY00003228,ORD0003228,UPI,Success,19324.29,0.0,2024-01-30
PAY00003229,ORD0003229,Credit Card,Success,128847.04,47.64,2022-12-05
PAY00003230,ORD0003230,Credit Card,Failed,52802.54,6.48,2023-05-09
PAY00003231,ORD0003231,Wallet,Success,61362.1,16.37,2022-12-10
PAY00003232,ORD0003232,Credit Card,Success,780.64,43.85,2021-11-22
PAY00003233,ORD0003233,Debit Card,Success,50223.12,16.16,2022-06-10
PAY00003234,ORD0003234,UPI,Success,48396.44,0.0,2023-11-08
PAY00003235,ORD0003235,Credit Card,Success,33501.65,33.84,2020-10-05
PAY00003236,ORD0003236,Debit Card,Failed,55516.83,47.49,2021-12-06
PAY00003237,ORD0003237,Credit Card,Success,57373.58,45.59,2022-10-03
PAY00003238,ORD0003238,Wallet,Success,57857.7,32.46,2022-01-07
PAY00003239,ORD0003239,Credit Card,Failed,11184.78,35.49,2024-03-16
PAY00003240,ORD0003240,Credit Card,Success,112831.14,44.88,2021-01-21
PAY00003241,ORD0003241,Debit Card,Success,45445.29,32.33,2020-12-06
PAY00003242,ORD0003242,Credit Card,Success,176002.22,15.33,2024-07-22
PAY00003243,ORD0003243,Wallet,Success,7575.13,7.53,2022-04-07
PAY00003244,ORD0003244,Wallet,Success,15673.55,31.47,2020-02-12
PAY00003245,ORD0003245,Wallet,Success,9852.52,39.58,2021-04-14
PAY00003246,ORD0003246,Wallet,Success,34789.61,36.59,2021-04-06
PAY00003247,ORD0003247,Debit Card,Success,15302.26,31.41,2024-01-30
PAY00003248,ORD0003248,Debit Card,Success,29533.47,26.93,2020-09-25
PAY00003249,ORD0003249,UPI,Success,114290.68,0.0,2021-03-11
PAY00003250,ORD0003250,UPI,Success,42959.15,0.0,2024-02-16
PAY00003251,ORD0003251,Credit Card,Success,63611.17,28.77,2020-02-16
PAY00003252,ORD0003252,Credit Card,Success,52513.23,14.15,2023-04-25
PAY00003253,ORD0003253,Wallet,Success,88440.08,33.01,2022-11-01
PAY00003254,ORD0003254,UPI,Success,5107.35,0.0,2020-12-13
PAY00003255,ORD0003255,Debit Card,Success,34572.15,43.33,2020-09-12
PAY00003256,ORD0003256,Credit Card,Success,45390.86,28.26,2022-01-24
PAY00003257,ORD0003257,Debit Card,Success,47257.21,26.35,2023-12-28
PAY00003258,ORD0003258,Credit Card,Success,21514.36,46.3,2023-08-26
PAY00003259,ORD0003259,Debit Card,Success,19807.97,16.27,2024-06-14
PAY00003260,ORD0003260,Credit Card,Success,46252.57,15.14,2020-03-19
PAY00003261,ORD0003261,UPI,Success,17889.43,0.0,2022-02-10
PAY00003262,ORD0003262,Credit Card,Success,76242.84,8.16,2023-08-08
PAY00003263,ORD0003263,Debit Card,Success,88474.43,12.39,2021-06-08
PAY00003264,ORD0003264,Credit Card,Success,61144.96,25.53,2024-04-28
PAY00003265,ORD0003265,Credit Card,Success,105292.84,40.49,2023-01-01
PAY00003266,ORD0003266,Netbanking,Success,130450.61,12.01,2023-07-02
PAY00003267,ORD0003267,UPI,Success,49482.41,0.0,2020-04-13
PAY00003268,ORD0003268,UPI,Success,74383.47,0.0,2023-05-04
PAY00003269,ORD0003269,Debit Card,Success,79192.01,48.26,2020-04-10
PAY00003270,ORD0003270,UPI,Success,38051.39,0.0,2023-09-19
PAY00003271,ORD0003271,Debit Card,Success,43478.0,43.76,2020-08-10
PAY00003272,ORD0003272,Debit Card,Failed,129843.13,5.28,2023-09-02
PAY00003273,ORD0003273,Wallet,Success,44560.99,31.47,2020-02-10
PAY00003274,ORD0003274,Credit Card,Success,60155.7,12.71,2020-04-12
PAY00003275,ORD0003275,Credit Card,Success,83568.34,44.19,2023-11-14
PAY00003276,ORD0003276,Credit Card,Success,23576.45,28.47,2020-08-28
PAY00003277,ORD0003277,Wallet,Success,53340.14,30.94,2022-05-04
PAY00003278,ORD0003278,UPI,Success,3192.74,0.0,2022-06-29
PAY00003279,ORD0003279,Debit Card,Success,112064.22,14.22,2022-02-18
PAY00003280,ORD0003280,Credit Card,Success,86394.47,38.1,2020-09-13
PAY00003281,ORD0003281,Credit Card,Success,111490.78,28.52,2023-01-28
PAY00003282,ORD0003282,Wallet,Success,88670.33,45.43,2021-06-01
PAY00003283,ORD0003283,Credit Card,Success,6276.32,16.2,2022-09-01
PAY00003284,ORD0003284,Wallet,Success,9784.92,13.47,2023-12-12
PAY00003285,ORD0003285,Credit Card,Success,32099.32,28.31,2020-11-11
PAY00003286,ORD0003286,Credit Card,Success,18368.58,37.49,2021-02-27
PAY00003287,ORD0003287,Netbanking,Success,41360.39,6.08,2023-11-25
PAY00003288,ORD0003288,Debit Card,Success,32309.26,18.34,2023-11-09
PAY00003289,ORD0003289,Netbanking,Success,22389.19,28.19,2023-07-18
PAY00003290,ORD0003290,UPI,Success,22520.6,0.0,2020-01-21
PAY00003291,ORD0003291,UPI,Success,119750.8,0.0,2021-09-08
PAY00003292,ORD0003292,Debit Card,Success,32788.76,35.77,2022-05-14
PAY00003293,ORD0003293,Credit Card,Success,12935.41,43.09,2023-09-20
PAY00003294,ORD0003294,Credit Card,Success,156393.11,8.45,2020-07-25
PAY00003295,ORD0003295,Debit Card,Success,41277.31,9.31,2023-09-18
PAY00003296,ORD0003296,Credit Card,Success,141002.04,49.04,2022-12-02
PAY00003297,ORD0003297,Debit Card,Success,40601.59,47.54,2021-07-09
PAY00003298,ORD0003298,Wallet,Failed,16110.26,37.01,2023-07-01
PAY00003299,ORD0003299,Wallet,Success,61575.42,30.44,2023-05-28
PAY00003300,ORD0003300,Debit Card,Success,16479.4,45.39,2023-12-10
PAY00003301,ORD0003301,Debit Card,Success,26962.34,38.75,2020-10-10
PAY00003302,ORD0003302,Debit Card,Success,83355.31,32.4,2022-05-09
PAY00003303,ORD0003303,Credit Card,Success,110809.14,41.54,2020-08-06
PAY00003304,ORD0003304,Credit Card,Success,55692.31,20.47,2022-11-15
PAY00003305,ORD0003305,Credit Card,Success,69759.12,6.49,2024-01-13
PAY00003306,ORD0003306,Wallet,Success,47003.37,16.14,2023-06-23
PAY00003307,ORD0003307,UPI,Success,30740.43,0.0,2020-08-29
PAY00003308,ORD0003308,Credit Card,Success,52105.95,43.26,2021-08-01
PAY00003309,ORD0003309,UPI,Success,52721.92,0.0,2020-08-23
PAY00003310,ORD0003310,Wallet,Success,33375.58,35.98,2024-05-30
PAY00003311,ORD0003311,Wallet,Success,50123.59,49.03,2020-08-06
PAY00003312,ORD0003312,Credit Card,Success,79019.46,44.89,2022-10-20
PAY00003313,ORD0003313,Credit Card,Success,86767.26,33.94,2021-02-13
PAY00003314,ORD0003314,Credit Card,Success,50899.5,25.15,2023-06-02
PAY00003315,ORD0003315,Debit Card,Success,15611.22,32.67,2021-02-14
PAY00003316,ORD0003316,Debit Card,Success,4008.28,49.25,2024-05-15
PAY00003317,ORD0003317,Credit Card,Success,261.4,19.01,2021-06-25
PAY00003318,ORD0003318,Wallet,Success,21265.7,8.77,2022-12-08
PAY00003319,ORD0003319,Credit Card,Failed,53784.84,49.06,2021-02-21
PAY00003320,ORD0003320,Debit Card,Success,61150.14,21.34,2022-01-06
PAY00003321,ORD0003321,Debit Card,Success,40150.36,25.14,2023-12-11
PAY00003322,ORD0003322,Wallet,Success,27526.06,19.56,2022-04-19
PAY00003323,ORD0003323,Netbanking,Success,62337.29,19.66,2021-08-30
PAY00003324,ORD0003324,Credit Card,Success,18089.12,16.37,2020-11-28
PAY00003325,ORD0003325,Debit Card,Success,49001.03,21.45,2020-03-24
PAY00003326,ORD0003326,Debit Card,Success,37442.23,39.46,2023-01-28
PAY00003327,ORD0003327,Credit Card,Success,8226.18,23.94,2022-10-13
PAY00003328,ORD0003328,Wallet,Success,65008.21,35.78,2021-03-05
PAY00003329,ORD0003329,Credit Card,Success,41755.19,34.55,2023-11-11
PAY00003330,ORD0003330,Credit Card,Success,49432.81,34.48,2022-09-14
PAY00003331,ORD0003331,Wallet,Success,23370.78,40.02,2021-11-12
PAY00003332,ORD0003332,Credit Card,Refunded,61168.04,38.08,2021-04-25
PAY00003333,ORD0003333,Debit Card,Success,72623.9,24.29,2020-01-10
PAY00003334,ORD0003334,Debit Card,Success,12978.74,17.24,2020-01-30
PAY00003335,ORD0003335,Cash on Delivery,Success,82606.55,29.18,2023-10-09
PAY00003336,ORD0003336,Wallet,Success,999.56,20.52,2020-07-01
PAY00003337,ORD0003337,Credit Card,Success,54099.73,18.17,2020-08-16
PAY00003338,ORD0003338,UPI,Success,24570.18,0.0,2023-03-21
PAY00003339,ORD0003339,Credit Card,Success,67553.41,27.26,2023-10-06
PAY00003340,ORD0003340,Debit Card,Success,81432.42,15.07,2022-10-11
PAY00003341,ORD0003341,Netbanking,Refunded,34806.38,40.44,2020-11-02
PAY00003342,ORD0003342,Credit Card,Success,47330.39,11.45,2020-07-04
PAY00003343,ORD0003343,Credit Card,Success,74662.29,41.27,2024-05-18
PAY00003344,ORD0003344,Credit Card,Success,49439.51,13.1,2022-11-13
PAY00003345,ORD0003345,Debit Card,Success,97731.9,29.78,2020-06-05
PAY00003346,ORD0003346,Credit Card,Success,43887.83,11.47,2024-01-23
PAY00003347,ORD0003347,Credit Card,Success,19960.48,38.2,2024-01-25
PAY00003348,ORD0003348,Credit Card,Success,60900.92,35.41,2020-07-28
PAY00003349,ORD0003349,Wallet,Success,16097.63,25.63,2021-06-10
PAY00003350,ORD0003350,Credit Card,Success,2914.46,40.94,2023-08-12
PAY00003351,ORD0003351,Credit Card,Refunded,59502.27,21.15,2021-04-21
PAY00003352,ORD0003352,Debit Card,Success,9098.27,18.13,2022-07-28
PAY00003353,ORD0003353,Credit Card,Success,31023.21,18.14,2021-08-29
PAY00003354,ORD0003354,UPI,Success,77005.19,0.0,2021-06-27
PAY00003355,ORD0003355,Credit Card,Success,67263.92,24.02,2022-08-09
PAY00003356,ORD0003356,Credit Card,Success,12015.88,17.14,2020-04-13
PAY00003357,ORD0003357,UPI,Success,33161.09,0.0,2020-07-23
PAY00003358,ORD0003358,Debit Card,Success,30287.79,44.42,2024-07-23
PAY00003359,ORD0003359,Credit Card,Success,91936.01,38.26,2020-12-25
PAY00003360,ORD0003360,Debit Card,Success,62481.91,20.6,2020-03-25
PAY00003361,ORD0003361,Debit Card,Success,172962.9,31.98,2021-08-22
PAY00003362,ORD0003362,Wallet,Success,63554.96,13.1,2022-01-10
PAY00003363,ORD0003363,Credit Card,Success,103323.04,28.83,2024-07-02
PAY00003364,ORD0003364,Netbanking,Success,117288.11,10.42,2023-10-21
PAY00003365,ORD0003365,Credit Card,Success,37036.35,13.66,2021-10-03
PAY00003366,ORD0003366,Cash on Delivery,Success,119830.16,32.59,2022-05-24
PAY00003367,ORD0003367,Debit Card,Success,46707.34,26.95,2024-02-21
PAY00003368,ORD0003368,Debit Card,Success,49212.88,42.4,2020-08-28
PAY00003369,ORD0003369,UPI,Success,25734.19,0.0,2020-07-16
PAY00003370,ORD0003370,Credit Card,Success,16031.12,8.45,2024-04-03
PAY00003371,ORD0003371,Wallet,Success,89324.34,8.94,2020-04-07
PAY00003372,ORD0003372,Wallet,Success,60667.28,46.17,2020-01-23
PAY00003373,ORD0003373,Credit Card,Success,53476.86,28.6,2020-10-14
PAY00003374,ORD0003374,Debit Card,Success,38571.04,5.3,2023-09-24
PAY00003375,ORD0003375,Debit Card,Success,3564.27,40.9,2023-08-21
PAY00003376,ORD0003376,UPI,Success,63403.82,0.0,2020-12-19
PAY00003377,ORD0003377,UPI,Success,59439.99,0.0,2021-11-07
PAY00003378,ORD0003378,Debit Card,Success,37122.16,46.21,2022-01-02
PAY00003379,ORD0003379,Wallet,Success,6929.32,30.56,2022-06-17
PAY00003380,ORD0003380,UPI,Success,72119.59,0.0,2023-06-30
PAY00003381,ORD0003381,Debit Card,Success,40178.03,24.14,2021-07-06
PAY00003382,ORD0003382,Debit Card,Success,90283.0,28.93,2024-02-13
PAY00003383,ORD0003383,Credit Card,Success,33239.92,14.15,2020-07-13
PAY00003384,ORD0003384,Debit Card,Success,58460.14,17.44,2022-02-02
PAY00003385,ORD0003385,Netbanking,Success,41883.93,21.65,2024-07-27
PAY00003386,ORD0003386,UPI,Success,79782.11,0.0,2021-12-03
PAY00003387,ORD0003387,Credit Card,Success,38696.21,11.78,2021-01-09
PAY00003388,ORD0003388,Credit Card,Success,63082.32,8.77,2020-08-22
PAY00003389,ORD0003389,Credit Card,Success,124410.38,46.27,2022-04-02
PAY00003390,ORD0003390,Wallet,Success,36459.77,45.83,2022-03-31
PAY00003391,ORD0003391,Wallet,Success,80097.83,46.14,2022-07-24
PAY00003392,ORD0003392,Credit Card,Success,59421.52,46.92,2021-07-10
PAY00003393,ORD0003393,Credit Card,Success,28305.85,16.39,2022-03-01
PAY00003394,ORD0003394,Debit Card,Success,7556.32,39.32,2023-11-13
PAY00003395,ORD0003395,Credit Card,Success,29872.12,26.77,2022-09-09
PAY00003396,ORD0003396,Credit Card,Success,49062.96,5.0,2024-06-26
PAY00003397,ORD0003397,Credit Card,Success,63308.35,42.31,2022-05-16
PAY00003398,ORD0003398,UPI,Success,60690.39,0.0,2023-08-22
PAY00003399,ORD0003399,UPI,Success,46661.73,0.0,2024-06-21
PAY00003400,ORD0003400,Debit Card,Success,12779.06,38.88,2020-12-08
PAY00003401,ORD0003401,Credit Card,Success,50284.21,18.07,2020-08-23
PAY00003402,ORD0003402,Credit Card,Failed,99811.13,28.37,2020-09-30
PAY00003403,ORD0003403,UPI,Success,49261.9,0.0,2023-11-26
PAY00003404,ORD0003404,Credit Card,Success,118872.47,34.78,2024-01-29
PAY00003405,ORD0003405,UPI,Success,46176.49,0.0,2020-05-01
PAY00003406,ORD0003406,Wallet,Success,8366.64,10.41,2020-11-22
PAY00003407,ORD0003407,UPI,Success,10173.26,0.0,2020-07-31
PAY00003408,ORD0003408,Debit Card,Success,30403.52,24.8,2022-05-03
PAY00003409,ORD0003409,Wallet,Success,32902.23,22.71,2023-04-26
PAY00003410,ORD0003410,Credit Card,Success,18162.1,29.41,2022-09-18
PAY00003411,ORD0003411,Debit Card,Success,57708.8,6.45,2024-07-03
PAY00003412,ORD0003412,UPI,Success,53746.97,0.0,2023-03-13
PAY00003413,ORD0003413,Debit Card,Success,29779.01,12.09,2023-10-24
PAY00003414,ORD0003414,Cash on Delivery,Success,39462.77,10.1,2022-06-19
PAY00003415,ORD0003415,Credit Card,Success,19012.82,14.03,2021-01-09
PAY00003416,ORD0003416,Credit Card,Success,97046.68,46.1,2023-06-06
PAY00003417,ORD0003417,Wallet,Success,54606.26,6.1,2022-02-20
PAY00003418,ORD0003418,Credit Card,Success,38028.31,45.68,2024-05-15
PAY00003419,ORD0003419,Debit Card,Success,90282.51,30.69,2022-01-08
PAY00003420,ORD0003420,UPI,Success,54692.11,0.0,2023-06-08
PAY00003421,ORD0003421,Debit Card,Success,58621.18,35.41,2020-03-02
PAY00003422,ORD0003422,Debit Card,Success,52819.95,9.92,2023-11-04
