loyalty_txn_id,customer_id,points,txn_date,reason
LT0001474,CUST002095,453,2021-01-29,Order Earn
LT0001475,CUST000805,402,2020-01-11,Manual Adjust
LT0001476,CUST001926,464,2020-06-18,Order Redeem
LT0001477,CUST002431,158,2022-10-20,Order Earn
LT0001478,CUST002494,429,2020-08-23,Order Redeem
LT0001479,CUST001630,448,2020-04-09,Order Redeem
LT0001480,CUST000622,386,2020-08-24,Order Redeem
LT0001481,CUST000645,191,2020-08-29,Manual Adjust
LT0001482,CUST001680,75,2022-08-13,Order Redeem
LT0001483,CUST000220,-70,2020-08-23,Order Earn
LT0001484,CUST000475,-21,2020-08-18,Manual Adjust
LT0001485,CUST001650,357,2020-08-02,Order Redeem
LT0001486,CUST000741,403,2020-03-26,Order Earn
LT0001487,CUST000131,284,2022-07-03,Order Redeem
LT0001488,CUST001405,84,2023-09-17,Manual Adjust
LT0001489,CUST001019,-28,2021-02-09,Order Redeem
LT0001490,CUST000152,470,2021-08-24,Order Redeem
LT0001491,CUST001768,-64,2022-02-17,Promo Bonus
LT0001492,CUST000854,425,2023-01-03,Order Earn
LT0001493,CUST000733,413,2022-07-21,Promo Bonus
LT0001494,CUST002134,158,2020-07-31,Order Redeem
LT0001495,CUST001156,77,2020-12-26,Order Earn
LT0001496,CUST000370,182,2021-08-05,Order Earn
LT0001497,CUST002288,161,2023-10-30,Manual Adjust
LT0001498,CUST002150,448,2020-10-14,Promo Bonus
LT0001499,CUST000036,8,2023-03-26,Promo Bonus
LT0001500,CUST000552,-88,2020-11-03,Promo Bonus
LT0001501,CUST001539,171,2020-09-20,Order Earn
LT0001502,CUST002423,154,2021-01-31,Promo Bonus
LT0001503,CUST001434,267,2024-01-17,Manual Adjust
LT0001504,CUST000271,28,2024-07-17,Order Earn
LT0001505,CUST000880,371,2024-01-05,Promo Bonus
LT0001506,CUST000526,454,2024-05-14,Manual Adjust
LT0001507,CUST000070,486,2024-05-08,Order Earn
LT0001508,CUST000938,50,2022-07-18,Order Earn
LT0001509,CUST000582,249,2021-07-18,Order Redeem
LT0001510,CUST001737,434,2022-01-05,Promo Bonus
LT0001511,CUST002211,209,2022-01-20,Manual Adjust
LT0001512,CUST001258,300,2024-04-10,Order Redeem
LT0001513,CUST000869,213,2020-02-25,Promo Bonus
LT0001514,CUST000307,393,2024-02-29,Order Redeem
LT0001515,CUST000106,258,2020-10-15,Manual Adjust
LT0001516,CUST000221,346,2022-05-15,Order Earn
LT0001517,CUST001483,-86,2023-06-11,Order Redeem
LT0001518,CUST001964,485,2021-04-17,Manual Adjust
LT0001519,CUST001139,91,2020-05-03,Order Redeem
LT0001520,CUST002454,-78,2023-06-22,Order Earn
LT0001521,CUST001815,71,2024-01-12,Order Earn
LT0001522,CUST001767,343,2022-05-22,Order Earn
LT0001523,CUST001689,54,2021-04-12,Order Redeem
LT0001524,CUST000519,410,2021-07-30,Order Earn
LT0001525,CUST001403,112,2021-10-16,Promo Bonus
LT0001526,CUST000650,345,2024-08-22,Order Earn
LT0001527,CUST000909,455,2023-12-07,Promo Bonus
LT0001528,CUST000133,201,2021-05-26,Order Earn
LT0001529,CUST000511,-80,2020-02-04,Promo Bonus
LT0001530,CUST001662,139,2022-10-13,Manual Adjust
LT0001531,CUST001510,327,2022-05-16,Promo Bonus
LT0001532,CUST000266,401,2022-01-29,Manual Adjust
LT0001533,CUST002418,30,2023-10-18,Promo Bonus
LT0001534,CUST001524,490,2021-08-06,Manual Adjust
LT0001535,CUST000707,33,2021-05-19,Promo Bonus
LT0001536,CUST001965,415,2020-08-05,Order Redeem
LT0001537,CUST001029,490,2022-08-03,Manual Adjust
LT0001538,CUST000012,355,2020-08-14,Order Earn
LT0001539,CUST002274,427,2020-05-01,Order Earn
LT0001540,CUST002107,230,2020-09-08,Order Earn
LT0001541,CUST000849,238,2020-02-24,Manual Adjust
LT0001542,CUST002269,203,2021-04-15,Order Earn
LT0001543,CUST001841,168,2022-03-27,Promo Bonus
LT0001544,CUST000369,324,2022-09-28,Order Redeem
LT0001545,CUST001736,290,2022-11-23,Order Earn
LT0001546,CUST002230,416,2020-01-27,Order Earn
LT0001547,CUST001501,290,2022-07-06,Order Earn
LT0001548,CUST000607,453,2023-04-28,Order Earn
LT0001549,CUST000444,234,2021-12-02,Order Earn
LT0001550,CUST001899,174,2020-06-21,Order Redeem
LT0001551,CUST002083,281,2020-03-27,Manual Adjust
LT0001552,CUST001856,383,2020-07-27,Order Redeem
LT0001553,CUST000221,488,2022-08-04,Order Redeem
LT0001554,CUST001361,104,2020-06-12,Order Earn
LT0001555,CUST001179,10,2022-01-09,Promo Bonus
LT0001556,CUST002016,385,2021-09-06,Order Redeem
LT0001557,CUST001641,483,2020-12-24,Order Earn
LT0001558,CUST000806,-16,2020-02-20,Order Earn
LT0001559,CUST002315,154,2022-06-10,Order Redeem
LT0001560,CUST001430,165,2022-12-24,Promo Bonus
LT0001561,CUST001831,259,2022-05-22,Manual Adjust
LT0001562,CUST002442,241,2021-06-03,Manual Adjust
LT0001563,CUST000122,320,2021-02-22,Order Earn
LT0001564,CUST002299,474,2020-01-12,Promo Bonus
LT0001565,CUST000815,419,2023-10-06,Order Redeem
LT0001566,CUST002487,139,2022-04-04,Order Redeem
LT0001567,CUST001801,278,2021-06-04,Manual Adjust
LT0001568,CUST001613,263,2022-06-13,Order Redeem
LT0001569,CUST000324,-9,2021-12-24,Order Earn
LT0001570,CUST002149,-46,2021-05-07,Order Redeem
LT0001571,CUST001946,245,2020-02-08,Order Earn
LT0001572,CUST000236,474,2021-06-28,Manual Adjust
LT0001573,CUST001700,431,2022-05-21,Order Earn
LT0001574,CUST001273,342,2021-11-07,Order Earn
LT0001575,CUST000278,-64,2024-06-16,Order Earn
LT0001576,CUST000208,-25,2022-07-04,Manual Adjust
LT0001577,CUST001915,-53,2020-09-11,Promo Bonus
LT0001578,CUST000153,235,2020-02-10,Promo Bonus
LT0001579,CUST002399,294,2021-04-28,Order Earn
LT0001580,CUST002306,-29,2024-03-30,Promo Bonus
LT0001581,CUST002352,209,2020-01-07,Promo Bonus
LT0001582,CUST001022,-38,2023-09-29,Order Earn
LT0001583,CUST001298,499,2024-05-25,Order Redeem
LT0001584,CUST000174,442,2021-06-07,Order Earn
LT0001585,CUST002416,146,2021-09-01,Manual Adjust
LT0001586,CUST001618,124,2024-05-23,Manual Adjust
LT0001587,CUST000917,-44,2023-08-20,Order Earn
LT0001588,CUST000814,-58,2022-08-06,Manual Adjust
LT0001589,CUST000493,-50,2024-07-24,Manual Adjust
LT0001590,CUST001566,-17,2023-05-19,Promo Bonus
LT0001591,CUST000419,443,2022-04-21,Manual Adjust
LT0001592,CUST000408,148,2020-10-31,Order Redeem
LT0001593,CUST001987,432,2021-08-10,Order Earn
LT0001594,CUST001987,450,2022-09-09,Promo Bonus
LT0001595,CUST001017,379,2021-04-22,Order Redeem
LT0001596,CUST001321,490,2022-06-13,Order Redeem
LT0001597,CUST000864,-75,2024-02-18,Promo Bonus
LT0001598,CUST002388,179,2023-03-10,Order Earn
LT0001599,CUST001828,71,2024-07-10,Order Earn
LT0001600,CUST000275,281,2023-12-28,Promo Bonus
LT0001601,CUST000677,211,2022-06-01,Order Redeem
LT0001602,CUST000108,277,2021-03-14,Manual Adjust
LT0001603,CUST000209,109,2022-11-21,Manual Adjust
LT0001604,CUST002215,411,2020-12-17,Order Earn
LT0001605,CUST000365,308,2022-04-21,Order Earn
LT0001606,CUST000649,46,2023-09-15,Order Earn
LT0001607,CUST001063,182,2020-07-13,Order Earn
LT0001608,CUST000964,-40,2022-01-26,Manual Adjust
LT0001609,CUST000601,25,2020-08-17,Order Earn
LT0001610,CUST001821,424,2020-02-15,Promo Bonus
LT0001611,CUST002082,240,2020-03-03,Order Earn
LT0001612,CUST002239,116,2022-03-28,Promo Bonus
LT0001613,CUST001246,-14,2022-12-31,Order Redeem
LT0001614,CUST000659,369,2024-04-01,Order Earn
LT0001615,CUST001849,305,2021-12-30,Order Redeem
LT0001616,CUST002340,264,2022-06-20,Promo Bonus
LT0001617,CUST001793,403,2020-01-24,Order Redeem
LT0001618,CUST000253,-86,2024-07-20,Order Earn
LT0001619,CUST001063,-16,2023-01-11,Order Earn
LT0001620,CUST001716,-6,2022-08-29,Promo Bonus
LT0001621,CUST001939,446,2023-09-27,Order Earn
LT0001622,CUST000737,-10,2021-01-21,Manual Adjust
LT0001623,CUST002308,-57,2020-06-23,Promo Bonus
LT0001624,CUST002440,247,2022-04-05,Order Earn
LT0001625,CUST000345,-38,2020-11-19,Manual Adjust
LT0001626,CUST002419,207,2021-07-07,Order Redeem
LT0001627,CUST002458,388,2023-10-05,Manual Adjust
LT0001628,CUST002293,448,2022-10-30,Order Redeem
LT0001629,CUST001898,57,2024-01-27,Manual Adjust
LT0001630,CUST002370,80,2023-10-04,Manual Adjust
LT0001631,CUST000205,197,2021-07-01,Order Earn
LT0001632,CUST002412,-71,2021-12-27,Order Redeem
LT0001633,CUST000483,125,2021-06-13,Order Earn
LT0001634,CUST002380,-92,2022-05-17,Order Earn
LT0001635,CUST001453,-99,2022-05-24,Order Earn
LT0001636,CUST002025,109,2023-02-04,Order Redeem
LT0001637,CUST000726,486,2022-09-25,Promo Bonus
LT0001638,CUST002266,-37,2023-02-17,Order Redeem
LT0001639,CUST001366,111,2024-01-20,Manual Adjust
LT0001640,CUST001451,27,2020-08-07,Manual Adjust
LT0001641,CUST002380,496,2024-06-22,Manual Adjust
LT0001642,CUST000745,35,2021-08-22,Order Earn
LT0001643,CUST002478,390,2022-05-13,Promo Bonus
LT0001644,CUST002498,322,2022-02-09,Manual Adjust
LT0001645,CUST002240,338,2021-05-24,Promo Bonus
LT0001646,CUST001759,255,2020-02-22,Promo Bonus
LT0001647,CUST001856,-51,2022-11-13,Promo Bonus
LT0001648,CUST000622,-8,2020-05-12,Manual Adjust
LT0001649,CUST000048,27,2020-11-09,Promo Bonus
LT0001650,CUST000419,39,2022-03-01,Order Redeem
LT0001651,CUST000655,322,2021-12-29,Order Redeem
LT0001652,CUST001666,46,2021-07-17,Order Redeem
LT0001653,CUST000002,365,2022-10-26,Order Redeem
LT0001654,CUST001090,86,2022-12-30,Manual Adjust
LT0001655,CUST002182,89,2023-11-27,Order Redeem
LT0001656,CUST000169,-2,2022-06-11,Order Redeem
LT0001657,CUST001059,86,2022-03-20,Manual Adjust
LT0001658,CUST000620,330,2024-03-21,Manual Adjust
LT0001659,CUST002466,233,2023-03-25,Order Earn
LT0001660,CUST001741,330,2020-02-15,Order Earn
LT0001661,CUST000366,403,2021-09-06,Order Earn
LT0001662,CUST000879,73,2024-08-26,Order Earn
LT0001663,CUST002403,14,2024-03-29,Order Redeem
LT0001664,CUST001466,66,2023-09-16,Order Redeem
LT0001665,CUST000838,-18,2024-01-03,Manual Adjust
LT0001666,CUST000443,216,2021-04-21,Order Redeem
LT0001667,CUST001947,292,2024-01-13,Manual Adjust
LT0001668,CUST000002,74,2021-11-30,Order Redeem
LT0001669,CUST001019,245,2020-03-30,Promo Bonus
LT0001670,CUST001316,309,2023-02-13,Order Earn
LT0001671,CUST001641,266,2021-11-11,Order Earn
LT0001672,CUST000679,474,2022-01-07,Promo Bonus
LT0001673,CUST001238,-63,2022-10-11,Order Redeem
LT0001674,CUST001074,29,2020-09-12,Order Earn
LT0001675,CUST001757,389,2021-10-13,Order Earn
LT0001676,CUST000792,89,2023-11-28,Promo Bonus
LT0001677,CUST001121,81,2020-02-27,Manual Adjust
LT0001678,CUST001647,161,2020-05-09,Manual Adjust
LT0001679,CUST001984,458,2024-03-10,Order Earn
LT0001680,CUST002113,433,2020-09-16,Promo Bonus
LT0001681,CUST002436,498,2023-01-07,Order Earn
LT0001682,CUST002240,306,2023-01-13,Order Earn
LT0001683,CUST001642,-94,2022-08-03,Order Redeem
LT0001684,CUST000397,428,2021-07-10,Order Earn
LT0001685,CUST001814,-43,2021-07-08,Manual Adjust
LT0001686,CUST002118,-69,2020-08-02,Order Redeem
LT0001687,CUST001338,322,2023-06-28,Order Redeem
LT0001688,CUST001616,85,2023-07-07,Manual Adjust
LT0001689,CUST001086,-9,2023-01-23,Manual Adjust
LT0001690,CUST002206,352,2023-06-18,Order Redeem
LT0001691,CUST002383,444,2022-03-21,Manual Adjust
LT0001692,CUST001277,318,2022-11-03,Manual Adjust
LT0001693,CUST002324,46,2021-10-01,Order Earn
LT0001694,CUST001341,87,2021-11-27,Promo Bonus
LT0001695,CUST001285,394,2024-07-03,Order Earn
LT0001696,CUST000454,307,2020-09-11,Order Redeem
LT0001697,CUST002454,-6,2023-10-23,Order Redeem
LT0001698,CUST000240,46,2023-11-08,Manual Adjust
LT0001699,CUST001480,380,2021-05-19,Manual Adjust
LT0001700,CUST000183,116,2021-12-20,Order Earn
LT0001701,CUST000289,-99,2022-08-29,Order Earn
LT0001702,CUST001731,-69,2023-10-30,Order Earn
LT0001703,CUST000931,135,2023-05-05,Manual Adjust
LT0001704,CUST000849,-63,2022-05-12,Promo Bonus
LT0001705,CUST001019,283,2022-04-21,Order Redeem
LT0001706,CUST000410,228,2022-11-20,Promo Bonus
LT0001707,CUST001343,254,2022-02-01,Order Earn
LT0001708,CUST001553,408,2022-09-21,Order Earn
LT0001709,CUST000202,-50,2020-02-20,Promo Bonus
LT0001710,CUST000557,-56,2021-09-03,Promo Bonus
LT0001711,CUST000733,74,2020-04-06,Promo Bonus
LT0001712,CUST001542,-61,2022-02-07,Promo Bonus
LT0001713,CUST002281,198,2023-06-10,Manual Adjust
LT0001714,CUST001767,403,2022-10-15,Manual Adjust
LT0001715,CUST000205,168,2021-10-31,Manual Adjust
LT0001716,CUST001074,130,2020-11-27,Order Earn
LT0001717,CUST001273,369,2021-10-06,Manual Adjust
LT0001718,CUST001492,24,2022-09-30,Manual Adjust
LT0001719,CUST001393,-50,2023-01-05,Order Earn
LT0001720,CUST002340,295,2022-07-11,Promo Bonus
LT0001721,CUST001307,46,2021-03-28,Order Redeem
LT0001722,CUST002075,425,2024-07-07,Order Earn
LT0001723,CUST001742,321,2020-09-24,Order Redeem
LT0001724,CUST001514,445,2021-06-12,Manual Adjust
LT0001725,CUST001562,198,2024-05-23,Order Redeem
LT0001726,CUST000755,230,2024-04-26,Manual Adjust
LT0001727,CUST001379,39,2023-12-05,Promo Bonus
LT0001728,CUST000222,369,2020-08-10,Manual Adjust
LT0001729,CUST001369,257,2023-05-21,Promo Bonus
LT0001730,CUST000938,218,2020-04-19,Order Earn
LT0001731,CUST001743,152,2020-11-24,Order Redeem
LT0001732,CUST000486,495,2020-12-24,Order Redeem
LT0001733,CUST001205,191,2021-01-05,Manual Adjust
LT0001734,CUST001754,383,2022-09-06,Manual Adjust
LT0001735,CUST001273,-63,2022-04-01,Order Redeem
LT0001736,CUST001295,252,2023-06-09,Order Earn
LT0001737,CUST001599,344,2020-02-26,Order Earn
LT0001738,CUST000324,52,2020-12-28,Promo Bonus
LT0001739,CUST000410,276,2020-07-08,Promo Bonus
LT0001740,CUST002062,426,2024-07-27,Promo Bonus
LT0001741,CUST002185,280,2024-06-20,Manual Adjust
LT0001742,CUST000246,267,2020-01-13,Order Earn
LT0001743,CUST000444,481,2022-08-29,Manual Adjust
LT0001744,CUST001971,421,2023-12-27,Manual Adjust
LT0001745,CUST002289,374,2020-09-18,Order Redeem
LT0001746,CUST000325,251,2020-12-20,Promo Bonus
LT0001747,CUST001819,-56,2024-05-27,Order Earn
LT0001748,CUST001120,-97,2022-07-02,Order Redeem
LT0001749,CUST001674,256,2024-06-11,Promo Bonus
LT0001750,CUST000673,-82,2023-07-31,Manual Adjust
LT0001751,CUST000312,442,2020-10-28,Order Earn
LT0001752,CUST000675,117,2020-04-19,Order Redeem
LT0001753,CUST002166,258,2021-05-29,Order Redeem
LT0001754,CUST001961,401,2021-12-01,Order Redeem
LT0001755,CUST001762,155,2021-12-09,Manual Adjust
LT0001756,CUST002181,255,2020-04-08,Manual Adjust
LT0001757,CUST002270,423,2021-12-18,Order Redeem
LT0001758,CUST001510,122,2021-06-26,Order Redeem
LT0001759,CUST001269,432,2020-09-18,Order Earn
LT0001760,CUST002284,130,2023-11-23,Order Redeem
LT0001761,CUST002063,-52,2021-10-26,Promo Bonus
LT0001762,CUST001483,258,2024-06-20,Promo Bonus
LT0001763,CUST000194,136,2020-03-05,Manual Adjust
LT0001764,CUST001043,231,2021-09-17,Promo Bonus
LT0001765,CUST001169,475,2023-08-28,Manual Adjust
LT0001766,CUST001387,347,2024-02-24,Order Redeem
LT0001767,CUST000807,276,2020-06-06,Order Earn
LT0001768,CUST000574,434,2021-01-31,Order Redeem
LT0001769,CUST001833,-21,2021-08-07,Manual Adjust
LT0001770,CUST000348,313,2022-07-12,Manual Adjust
LT0001771,CUST001631,367,2024-04-13,Order Redeem
LT0001772,CUST000995,-36,2023-09-22,Promo Bonus
LT0001773,CUST000682,41,2022-09-29,Order Redeem
LT0001774,CUST000126,425,2021-01-27,Manual Adjust
LT0001775,CUST000696,-63,2024-08-05,Order Earn
LT0001776,CUST001945,-10,2021-12-25,Order Earn
LT0001777,CUST002224,218,2020-05-04,Order Earn
LT0001778,CUST002486,266,2024-05-24,Manual Adjust
LT0001779,CUST001012,157,2024-08-20,Order Earn
LT0001780,CUST001045,-33,2021-11-04,Order Redeem
LT0001781,CUST000136,259,2022-03-02,Order Redeem
LT0001782,CUST001332,337,2024-01-12,Order Redeem
LT0001783,CUST001093,97,2023-07-02,Order Redeem
LT0001784,CUST001356,-29,2021-04-15,Promo Bonus
LT0001785,CUST000049,165,2020-03-14,Order Earn
LT0001786,CUST002109,363,2020-05-21,Manual Adjust
LT0001787,CUST001805,-39,2022-08-29,Promo Bonus
LT0001788,CUST002107,163,2020-05-17,Manual Adjust
LT0001789,CUST001415,256,2020-12-18,Promo Bonus
LT0001790,CUST001041,237,2021-06-04,Promo Bonus
LT0001791,CUST001072,89,2021-06-20,Manual Adjust
LT0001792,CUST000220,-33,2024-08-18,Order Redeem
LT0001793,CUST002192,-78,2022-01-10,Order Earn
LT0001794,CUST001947,498,2023-05-19,Order Redeem
LT0001795,CUST001845,210,2023-12-13,Order Earn
LT0001796,CUST000064,268,2023-08-07,Promo Bonus
LT0001797,CUST000987,167,2023-08-11,Order Earn
LT0001798,CUST000603,28,2023-01-04,Manual Adjust
LT0001799,CUST002058,408,2022-11-15,Promo Bonus
LT0001800,CUST002208,-77,2024-02-14,Manual Adjust
LT0001801,CUST002327,344,2023-04-01,Manual Adjust
LT0001802,CUST002402,362,2022-12-16,Order Redeem
LT0001803,CUST002453,392,2020-05-04,Promo Bonus
LT0001804,CUST001289,295,2022-09-12,Order Redeem
LT0001805,CUST001964,375,2020-08-02,Promo Bonus
LT0001806,CUST001841,65,2023-10-26,Order Redeem
LT0001807,CUST001040,-26,2022-02-10,Order Redeem
LT0001808,CUST000150,127,2024-07-17,Order Earn
LT0001809,CUST002451,411,2023-01-11,Manual Adjust
LT0001810,CUST001035,183,2020-12-24,Promo Bonus
LT0001811,CUST000542,454,2021-02-21,Order Redeem
LT0001812,CUST002427,103,2022-07-09,Order Redeem
LT0001813,CUST002136,256,2021-04-27,Order Redeem
LT0001814,CUST002327,495,2024-06-10,Order Earn
LT0001815,CUST000619,-44,2020-08-18,Manual Adjust
LT0001816,CUST000124,235,2022-03-13,Order Redeem
LT0001817,CUST002321,456,2021-03-06,Order Redeem
LT0001818,CUST002118,265,2022-11-20,Order Earn
LT0001819,CUST002368,324,2023-02-14,Order Redeem
LT0001820,CUST000688,446,2020-10-25,Order Earn
LT0001821,CUST000184,258,2024-07-29,Order Earn
LT0001822,CUST000062,491,2021-01-14,Order Redeem
LT0001823,CUST000720,484,2020-01-05,Order Earn
LT0001824,CUST000259,408,2023-11-17,Manual Adjust
LT0001825,CUST001890,91,2022-06-07,Manual Adjust
LT0001826,CUST000470,201,2020-04-02,Order Earn
LT0001827,CUST002081,377,2023-07-17,Manual Adjust
LT0001828,CUST001583,-36,2020-09-06,Order Earn
LT0001829,CUST002244,473,2020-06-20,Promo Bonus
LT0001830,CUST000776,148,2022-02-02,Manual Adjust
LT0001831,CUST000381,357,2021-08-14,Order Earn
LT0001832,CUST000964,410,2023-02-06,Promo Bonus
LT0001833,CUST001308,-40,2023-08-23,Order Redeem
LT0001834,CUST000349,459,2023-04-22,Order Earn
LT0001835,CUST001977,24,2021-07-19,Manual Adjust
LT0001836,CUST002255,351,2023-08-06,Order Redeem
LT0001837,CUST000799,159,2021-10-06,Promo Bonus
LT0001838,CUST001674,-28,2023-04-20,Promo Bonus
LT0001839,CUST000401,-4,2020-03-12,Order Earn
LT0001840,CUST000814,424,2024-02-10,Order Earn
LT0001841,CUST001873,358,2024-03-19,Manual Adjust
LT0001842,CUST000748,448,2020-01-08,Promo Bonus
LT0001843,CUST001143,254,2021-11-05,Manual Adjust
LT0001844,CUST001793,323,2020-06-01,Promo Bonus
LT0001845,CUST000081,205,2023-11-12,Order Earn
LT0001846,CUST001786,204,2022-06-05,Manual Adjust
LT0001847,CUST001729,18,2021-07-04,Order Earn
LT0001848,CUST000303,313,2020-01-27,Manual Adjust
LT0001849,CUST001520,-31,2021-09-04,Order Earn
LT0001850,CUST000370,11,2023-12-12,Order Redeem
LT0001851,CUST001156,30,2020-01-04,Manual Adjust
LT0001852,CUST002219,376,2021-10-25,Order Earn
LT0001853,CUST001634,84,2023-06-11,Promo Bonus
LT0001854,CUST001923,456,2020-03-26,Order Earn
LT0001855,CUST001505,-29,2024-05-02,Order Redeem
LT0001856,CUST001761,183,2022-05-09,Order Redeem
LT0001857,CUST001206,344,2023-02-08,Order Redeem
LT0001858,CUST001548,103,2022-12-30,Manual Adjust
LT0001859,CUST000653,11,2022-03-06,Manual Adjust
LT0001860,CUST000064,449,2022-12-17,Order Redeem
LT0001861,CUST002212,91,2022-06-06,Order Earn
LT0001862,CUST001936,155,2022-12-19,Manual Adjust
LT0001863,CUST000298,460,2022-01-15,Order Earn
LT0001864,CUST001520,-55,2024-07-02,Manual Adjust
LT0001865,CUST000740,13,2022-01-13,Manual Adjust
LT0001866,CUST000318,-45,2023-03-12,Manual Adjust
LT0001867,CUST001545,197,2020-02-17,Order Redeem
LT0001868,CUST000519,230,2020-02-15,Order Earn
LT0001869,CUST000544,-82,2022-06-02,Promo Bonus
LT0001870,CUST001862,426,2023-07-16,Order Redeem
LT0001871,CUST001558,316,2020-01-31,Promo Bonus
LT0001872,CUST000323,344,2023-02-07,Order Earn
LT0001873,CUST002342,240,2022-01-24,Order Redeem
LT0001874,CUST000299,403,2024-05-24,Manual Adjust
LT0001875,CUST001480,156,2021-11-18,Promo Bonus
LT0001876,CUST000483,276,2022-08-01,Manual Adjust
LT0001877,CUST001872,481,2021-08-18,Order Earn
LT0001878,CUST000566,395,2022-09-26,Promo Bonus
LT0001879,CUST001578,290,2023-05-18,Order Redeem
LT0001880,CUST000306,25,2020-07-16,Order Redeem
LT0001881,CUST001149,427,2020-07-07,Manual Adjust
LT0001882,CUST000565,269,2022-06-11,Promo Bonus
LT0001883,CUST000726,148,2020-11-29,Order Redeem
LT0001884,CUST002471,68,2022-09-04,Promo Bonus
LT0001885,CUST002099,22,2023-04-18,Order Earn
LT0001886,CUST001841,192,2020-04-19,Promo Bonus
LT0001887,CUST001501,-38,2021-06-29,Order Redeem
LT0001888,CUST000432,165,2024-08-13,Promo Bonus
LT0001889,CUST001203,402,2022-02-02,Manual Adjust
LT0001890,CUST000186,-74,2021-10-15,Manual Adjust
LT0001891,CUST002072,434,2020-09-15,Order Earn
LT0001892,CUST002368,29,2020-10-16,Order Redeem
LT0001893,CUST001504,292,2022-10-14,Order Earn
LT0001894,CUST002354,320,2020-02-06,Order Earn
LT0001895,CUST000260,273,2023-07-18,Manual Adjust
