review_id,order_id,product_id,customer_id,review_date,rating,review_text,helpful_votes
REV00001143,ORD0003127,PROD00509,CUST001949,2022-02-18,4,Not as expected,45
REV00001144,ORD0002781,PROD00317,CUST001743,2023-03-26,3,Average product,38
REV00001145,ORD0002753,PROD00018,CUST002164,2022-02-26,4,Good quality,47
REV00001146,ORD0005277,PROD00541,CUST001803,2023-01-29,5,Will buy again,12
REV00001147,ORD0005502,PROD00109,CUST002026,2022-02-04,4,Fast delivery,37
REV00001148,ORD0006809,PROD00518,CUST001350,2020-06-14,3,Not as expected,14
REV00001149,ORD0004493,PROD00480,CUST000626,2023-06-07,5,Product damaged,44
REV00001150,ORD0007885,PROD00316,CUST000465,2023-12-06,5,Will buy again,31
REV00001151,ORD0002019,PROD00532,CUST002484,2023-12-29,3,Fast delivery,23
REV00001152,ORD0001573,PROD00423,CUST000540,2022-10-31,4,Not as expected,3
REV00001153,ORD0006072,PROD00587,CUST002365,2021-11-29,5,Excellent value,9
REV00001154,ORD0006424,PROD00500,CUST000265,2022-12-29,4,Will buy again,45
REV00001155,ORD0006255,PROD00415,CUST000598,2022-08-07,3,Excellent value,8
REV00001156,ORD0004186,PROD00428,CUST002274,2021-08-08,4,Packaging was poor,3
REV00001157,ORD0005027,PROD00169,CUST000751,2021-12-14,5,Highly recommended,24
REV00001158,ORD0000317,PROD00113,CUST001790,2021-01-19,5,Not as expected,44
REV00001159,ORD0001681,PROD00318,CUST001222,2022-06-02,3,Not as expected,42
REV00001160,ORD0005836,PROD00178,CUST002383,2024-06-03,3,Fast delivery,48
REV00001161,ORD0004899,PROD00115,CUST001740,2023-03-26,3,Very satisfied,38
REV00001162,ORD0008570,PROD00106,CUST000606,2021-09-10,4,Excellent value,47
REV00001163,ORD0004746,PROD00120,CUST002086,2023-03-02,4,Will buy again,25
REV00001164,ORD0004147,PROD00077,CUST001979,2020-11-30,3,Highly recommended,26
REV00001165,ORD0003138,PROD00183,CUST000800,2023-07-03,4,Highly recommended,5
REV00001166,ORD0004400,PROD00026,CUST000759,2022-06-13,5,Good quality,48
REV00001167,ORD0008342,PROD00188,CUST000447,2020-07-25,5,Good quality,47
REV00001168,ORD0002872,PROD00517,CUST002137,2020-04-10,4,Packaging was poor,21
REV00001169,ORD0007602,PROD00006,CUST001819,2024-03-22,5,Will buy again,48
REV00001170,ORD0006046,PROD00229,CUST001451,2020-09-08,4,Excellent value,47
REV00001171,ORD0001415,PROD00124,CUST001158,2020-08-25,5,Very satisfied,36
REV00001172,ORD0006100,PROD00562,CUST002078,2021-11-24,5,Fast delivery,6
REV00001173,ORD0006869,PROD00135,CUST001703,2024-08-05,4,Fast delivery,19
REV00001174,ORD0004178,PROD00092,CUST000375,2021-11-01,5,Good quality,20
REV00001175,ORD0005453,PROD00430,CUST001672,2021-08-28,3,Highly recommended,45
REV00001176,ORD0000330,PROD00590,CUST002079,2020-04-15,5,Will buy again,49
REV00001177,ORD0006247,PROD00143,CUST002265,2023-04-28,3,Product damaged,34
REV00001178,ORD0007733,PROD00539,CUST001180,2023-11-11,4,Highly recommended,45
REV00001179,ORD0004371,PROD00095,CUST001209,2022-05-09,5,Average product,35
REV00001180,ORD0005116,PROD00178,CUST000214,2023-08-15,5,Will buy again,20
REV00001181,ORD0001978,PROD00584,CUST001683,2020-02-23,4,Will buy again,44
REV00001182,ORD0000136,PROD00250,CUST001569,2020-05-05,3,Good quality,45
REV00001183,ORD0001987,PROD00315,CUST000584,2024-05-09,5,Very satisfied,2
REV00001184,ORD0001407,PROD00123,CUST002204,2021-05-31,5,Packaging was poor,35
REV00001185,ORD0008020,PROD00020,CUST001215,2020-09-03,4,Fast delivery,17
REV00001186,ORD0006628,PROD00284,CUST000175,2020-02-11,3,Packaging was poor,45
REV00001187,ORD0008508,PROD00576,CUST000076,2021-09-21,5,Highly recommended,42
REV00001188,ORD0003302,PROD00027,CUST000441,2022-06-12,5,Average product,20
REV00001189,ORD0004457,PROD00490,CUST000531,2022-10-19,5,Fast delivery,47
REV00001190,ORD0000356,PROD00023,CUST000730,2022-05-12,4,Average product,39
REV00001191,ORD0001136,PROD00437,CUST001400,2024-03-03,4,Will buy again,45
REV00001192,ORD0001785,PROD00012,CUST000653,2023-11-13,4,Highly recommended,13
REV00001193,ORD0008757,PROD00063,CUST002472,2023-10-25,4,Not as expected,8
REV00001194,ORD0000983,PROD00086,CUST002075,2023-10-27,4,Not as expected,18
REV00001195,ORD0001728,PROD00002,CUST000979,2021-04-06,5,Fast delivery,33
REV00001196,ORD0007927,PROD00564,CUST002039,2021-05-14,4,Will buy again,43
REV00001197,ORD0004604,PROD00379,CUST000856,2021-01-04,3,Packaging was poor,20
REV00001198,ORD0005036,PROD00249,CUST000692,2023-03-04,3,Excellent value,37
REV00001199,ORD0000962,PROD00261,CUST002299,2021-05-03,4,Average product,0
REV00001200,ORD0003032,PROD00570,CUST001070,2020-02-12,4,Product damaged,29
REV00001201,ORD0002183,PROD00430,CUST002096,2021-05-27,5,Product damaged,0
REV00001202,ORD0005018,PROD00448,CUST000730,2021-10-23,5,Product damaged,15
REV00001203,ORD0003540,PROD00136,CUST001273,2023-10-10,3,Will buy again,46
REV00001204,ORD0006764,PROD00082,CUST001680,2023-09-24,5,Fast delivery,3
REV00001205,ORD0004789,PROD00428,CUST001613,2022-12-15,3,Excellent value,8
REV00001206,ORD0003114,PROD00264,CUST001272,2021-01-29,4,Good quality,17
REV00001207,ORD0001071,PROD00379,CUST001613,2024-04-13,2,Fast delivery,36
REV00001208,ORD0004083,PROD00180,CUST001199,2022-11-13,3,Packaging was poor,18
REV00001209,ORD0001343,PROD00236,CUST002163,2022-05-02,4,Good quality,41
REV00001210,ORD0004302,PROD00398,CUST002131,2020-06-30,5,Good quality,34
REV00001211,ORD0005725,PROD00448,CUST000490,2023-05-11,4,Excellent value,29
REV00001212,ORD0003694,PROD00593,CUST000421,2020-05-01,4,Not as expected,21
REV00001213,ORD0002845,PROD00590,CUST002031,2024-06-25,2,Very satisfied,15
REV00001214,ORD0000424,PROD00157,CUST000049,2021-08-05,3,Will buy again,35
REV00001215,ORD0001242,PROD00337,CUST000822,2022-11-25,4,Product damaged,29
REV00001216,ORD0004909,PROD00359,CUST001444,2021-06-01,3,Very satisfied,45
REV00001217,ORD0000611,PROD00580,CUST000288,2021-11-08,4,Highly recommended,4
REV00001218,ORD0005521,PROD00578,CUST001008,2020-05-31,4,Not as expected,24
REV00001219,ORD0007938,PROD00044,CUST000288,2021-02-02,5,Product damaged,22
REV00001220,ORD0005161,PROD00270,CUST001605,2023-02-20,3,Highly recommended,23
REV00001221,ORD0002943,PROD00570,CUST001893,2021-03-15,4,Good quality,17
REV00001222,ORD0002499,PROD00399,CUST001367,2024-05-09,4,Very satisfied,8
REV00001223,ORD0006746,PROD00044,CUST002432,2022-06-01,3,Excellent value,32
REV00001224,ORD0008154,PROD00571,CUST000480,2020-09-16,4,Very satisfied,14
REV00001225,ORD0006677,PROD00073,CUST001240,2020-06-02,5,Fast delivery,23
REV00001226,ORD0001709,PROD00244,CUST002274,2024-09-10,5,Highly recommended,13
REV00001227,ORD0008123,PROD00128,CUST001021,2021-11-18,5,Packaging was poor,12
REV00001228,ORD0002984,PROD00180,CUST001781,2023-04-02,4,Highly recommended,6
REV00001229,ORD0007409,PROD00426,CUST000671,2022-06-16,2,Average product,28
REV00001230,ORD0004404,PROD00597,CUST001848,2021-07-21,4,Average product,47
REV00001231,ORD0000358,PROD00416,CUST000404,2022-08-15,5,Not as expected,18
REV00001232,ORD0008488,PROD00507,CUST002174,2024-06-04,4,Highly recommended,10
REV00001233,ORD0000241,PROD00195,CUST001562,2024-08-07,4,Excellent value,3
REV00001234,ORD0005088,PROD00418,CUST000632,2022-06-20,5,Good quality,44
REV00001235,ORD0001888,PROD00358,CUST001208,2022-10-14,3,Not as expected,4
REV00001236,ORD0005193,PROD00277,CUST001125,2021-11-20,3,Packaging was poor,36
REV00001237,ORD0003808,PROD00109,CUST002212,2023-12-24,2,Fast delivery,31
REV00001238,ORD0006223,PROD00147,CUST000154,2024-06-02,4,Fast delivery,31
REV00001239,ORD0008394,PROD00307,CUST001318,2023-09-29,3,Packaging was poor,24
REV00001240,ORD0008813,PROD00590,CUST000798,2022-01-13,3,Packaging was poor,19
REV00001241,ORD0005002,PROD00435,CUST002130,2020-09-25,4,Excellent value,24
REV00001242,ORD0004770,PROD00380,CUST000215,2022-01-28,5,Highly recommended,27
REV00001243,ORD0006630,PROD00367,CUST000842,2020-10-10,5,Good quality,3
REV00001244,ORD0008601,PROD00349,CUST000254,2022-03-15,4,Will buy again,49
REV00001245,ORD0008212,PROD00491,CUST002098,2021-10-07,4,Will buy again,7
REV00001246,ORD0005607,PROD00323,CUST000501,2021-02-02,3,Excellent value,18
REV00001247,ORD0005843,PROD00313,CUST001369,2021-10-25,3,Average product,18
REV00001248,ORD0007295,PROD00534,CUST000568,2023-08-03,4,Excellent value,25
REV00001249,ORD0000882,PROD00330,CUST000399,2020-07-20,3,Will buy again,30
REV00001250,ORD0000997,PROD00514,CUST002414,2023-04-13,5,Highly recommended,38
REV00001251,ORD0001847,PROD00353,CUST000587,2024-08-07,5,Very satisfied,20
REV00001252,ORD0006374,PROD00257,CUST001118,2024-01-21,3,Product damaged,10
REV00001253,ORD0000919,PROD00030,CUST002097,2022-10-03,4,Average product,3
REV00001254,ORD0004729,PROD00184,CUST001603,2020-12-27,4,Product damaged,21
REV00001255,ORD0005386,PROD00205,CUST001722,2024-02-16,4,Packaging was poor,35
REV00001256,ORD0004264,PROD00567,CUST001474,2022-04-11,3,Average product,14
REV00001257,ORD0006010,PROD00540,CUST001847,2024-02-21,4,Packaging was poor,40
REV00001258,ORD0004547,PROD00172,CUST000050,2022-11-16,4,Packaging was poor,46
REV00001259,ORD0006064,PROD00113,CUST001321,2021-08-06,5,Very satisfied,43
REV00001260,ORD0002353,PROD00499,CUST001866,2021-06-15,4,Not as expected,18
REV00001261,ORD0001390,PROD00254,CUST002089,2020-11-06,5,Packaging was poor,44
REV00001262,ORD0001872,PROD00214,CUST000916,2022-12-31,4,Good quality,33
REV00001263,ORD0006278,PROD00357,CUST002062,2021-10-29,5,Product damaged,18
REV00001264,ORD0003767,PROD00063,CUST001078,2022-07-21,4,Good quality,31
REV00001265,ORD0000428,PROD00007,CUST001081,2023-11-12,3,Highly recommended,36
REV00001266,ORD0002052,PROD00247,CUST000317,2022-03-17,4,Not as expected,10
REV00001267,ORD0000231,PROD00062,CUST000375,2024-01-20,4,Good quality,21
REV00001268,ORD0000270,PROD00301,CUST000579,2020-11-11,4,Product damaged,4
REV00001269,ORD0006585,PROD00475,CUST002262,2021-11-10,4,Not as expected,4
REV00001270,ORD0005176,PROD00404,CUST002081,2021-08-12,3,Will buy again,11
REV00001271,ORD0007686,PROD00050,CUST000552,2020-09-16,3,Product damaged,49
REV00001272,ORD0002858,PROD00116,CUST001940,2024-06-10,4,Packaging was poor,2
REV00001273,ORD0000691,PROD00107,CUST002453,2021-05-10,4,Packaging was poor,49
REV00001274,ORD0000914,PROD00572,CUST000977,2021-04-29,3,Not as expected,41
REV00001275,ORD0003025,PROD00045,CUST000815,2023-11-22,4,Will buy again,8
REV00001276,ORD0002164,PROD00029,CUST001251,2020-04-30,3,Product damaged,24
REV00001277,ORD0000001,PROD00411,CUST001854,2020-02-16,5,Product damaged,40
REV00001278,ORD0000731,PROD00307,CUST001873,2021-06-21,4,Not as expected,45
REV00001279,ORD0000393,PROD00173,CUST000817,2021-09-09,5,Fast delivery,41
REV00001280,ORD0002550,PROD00550,CUST000949,2020-05-02,4,Packaging was poor,9
REV00001281,ORD0000428,PROD00370,CUST001081,2023-12-05,4,Excellent value,28
REV00001282,ORD0004158,PROD00408,CUST000886,2021-04-01,4,Excellent value,19
REV00001283,ORD0004772,PROD00256,CUST000752,2022-05-12,4,Very satisfied,11
REV00001284,ORD0000512,PROD00246,CUST000765,2020-02-13,3,Fast delivery,23
REV00001285,ORD0007876,PROD00035,CUST001717,2023-02-01,4,Packaging was poor,2
REV00001286,ORD0007388,PROD00223,CUST002415,2021-03-19,4,Very satisfied,14
REV00001287,ORD0003775,PROD00353,CUST000846,2020-09-12,4,Excellent value,0
REV00001288,ORD0001970,PROD00536,CUST000858,2024-04-22,4,Will buy again,11
REV00001289,ORD0003970,PROD00250,CUST001499,2022-03-19,5,Fast delivery,31
REV00001290,ORD0004089,PROD00304,CUST000173,2020-07-18,3,Highly recommended,4
REV00001291,ORD0003576,PROD00578,CUST001505,2022-04-16,3,Not as expected,11
REV00001292,ORD0003759,PROD00237,CUST001224,2023-02-14,4,Fast delivery,47
REV00001293,ORD0001625,PROD00190,CUST000388,2021-04-17,5,Fast delivery,39
REV00001294,ORD0000928,PROD00131,CUST001006,2021-05-30,2,Good quality,5
REV00001295,ORD0000441,PROD00065,CUST001650,2022-01-26,5,Very satisfied,17
REV00001296,ORD0000311,PROD00422,CUST001879,2021-09-21,5,Not as expected,39
REV00001297,ORD0000818,PROD00561,CUST002283,2024-04-17,5,Highly recommended,14
REV00001298,ORD0000485,PROD00572,CUST001654,2022-08-29,4,Excellent value,7
REV00001299,ORD0003939,PROD00393,CUST000664,2023-06-24,3,Packaging was poor,8
REV00001300,ORD0001520,PROD00356,CUST001267,2021-01-03,5,Average product,37
REV00001301,ORD0005004,PROD00408,CUST000004,2021-08-22,5,Very satisfied,24
REV00001302,ORD0000094,PROD00089,CUST001184,2022-02-20,5,Product damaged,0
REV00001303,ORD0001158,PROD00396,CUST000276,2024-05-03,4,Will buy again,20
REV00001304,ORD0001722,PROD00245,CUST001141,2021-01-09,4,Good quality,47
REV00001305,ORD0007677,PROD00177,CUST001632,2022-10-30,5,Fast delivery,20
REV00001306,ORD0006080,PROD00501,CUST001452,2024-02-08,5,Average product,27
REV00001307,ORD0005237,PROD00533,CUST001588,2021-06-18,4,Highly recommended,28
REV00001308,ORD0007448,PROD00270,CUST001388,2021-10-01,3,Excellent value,49
REV00001309,ORD0004612,PROD00184,CUST002036,2024-03-26,3,Good quality,9
REV00001310,ORD0002205,PROD00313,CUST001082,2020-08-03,3,Will buy again,22
REV00001311,ORD0005673,PROD00436,CUST001124,2023-12-16,2,Excellent value,7
REV00001312,ORD0006323,PROD00073,CUST001687,2020-06-25,4,Fast delivery,47
REV00001313,ORD0001349,PROD00146,CUST001187,2021-10-06,3,Product damaged,39
REV00001314,ORD0008740,PROD00163,CUST001051,2020-10-22,4,Good quality,5
REV00001315,ORD0000619,PROD00163,CUST001589,2020-10-21,4,Highly recommended,33
REV00001316,ORD0006347,PROD00215,CUST001463,2024-07-20,4,Not as expected,28
REV00001317,ORD0006037,PROD00245,CUST001394,2024-01-04,4,Average product,43
REV00001318,ORD0000656,PROD00010,CUST002090,2020-05-24,5,Not as expected,25
REV00001319,ORD0007894,PROD00133,CUST001635,2022-06-02,4,Good quality,29
REV00001320,ORD0003319,PROD00285,CUST000796,2021-02-26,5,Fast delivery,32
REV00001321,ORD0000954,PROD00247,CUST000113,2020-04-12,4,Will buy again,25
REV00001322,ORD0005710,PROD00403,CUST002103,2020-11-20,5,Not as expected,22
REV00001323,ORD0003746,PROD00325,CUST000265,2021-03-19,3,Very satisfied,36
REV00001324,ORD0005754,PROD00298,CUST002482,2021-08-15,2,Excellent value,43
REV00001325,ORD0006684,PROD00544,CUST002035,2024-03-14,5,Very satisfied,13
REV00001326,ORD0004609,PROD00329,CUST000709,2023-04-14,5,Fast delivery,45
REV00001327,ORD0004327,PROD00243,CUST000531,2020-10-01,5,Will buy again,40
REV00001328,ORD0003489,PROD00361,CUST000609,2024-09-14,4,Excellent value,5
REV00001329,ORD0007260,PROD00058,CUST002442,2023-12-05,4,Packaging was poor,2
REV00001330,ORD0001582,PROD00170,CUST001572,2020-06-14,4,Product damaged,14
REV00001331,ORD0001379,PROD00218,CUST001405,2024-05-18,4,Highly recommended,35
REV00001332,ORD0004838,PROD00415,CUST000032,2021-05-23,5,Very satisfied,46
REV00001333,ORD0007790,PROD00436,CUST000071,2021-01-07,5,Good quality,30
REV00001334,ORD0005565,PROD00449,CUST000845,2023-10-18,3,Packaging was poor,41
REV00001335,ORD0001748,PROD00082,CUST001218,2021-07-20,2,Packaging was poor,0
REV00001336,ORD0000114,PROD00400,CUST001549,2022-07-16,3,Fast delivery,25
REV00001337,ORD0008241,PROD00097,CUST001512,2023-08-15,4,Packaging was poor,45
REV00001338,ORD0002562,PROD00299,CUST001258,2024-02-09,5,Very satisfied,30
REV00001339,ORD0000200,PROD00166,CUST000484,2024-05-18,3,Very satisfied,42
REV00001340,ORD0007896,PROD00336,CUST000719,2022-11-20,5,Very satisfied,8
REV00001341,ORD0005375,PROD00502,CUST000028,2023-05-20,5,Packaging was poor,39
REV00001342,ORD0001715,PROD00177,CUST002048,2022-05-01,3,Will buy again,0
REV00001343,ORD0005403,PROD00511,CUST000788,2020-04-17,3,Will buy again,29
REV00001344,ORD0006453,PROD00306,CUST001281,2020-06-16,3,Average product,35
REV00001345,ORD0006123,PROD00338,CUST000368,2020-05-22,4,Fast delivery,6
REV00001346,ORD0004979,PROD00049,CUST001930,2022-05-07,5,Will buy again,30
REV00001347,ORD0003308,PROD00167,CUST000595,2021-09-02,4,Packaging was poor,14
REV00001348,ORD0001521,PROD00090,CUST001161,2023-09-09,4,Will buy again,35
REV00001349,ORD0007963,PROD00064,CUST001714,2021-02-22,4,Good quality,40
REV00001350,ORD0002579,PROD00599,CUST001680,2021-02-03,5,Very satisfied,30
REV00001351,ORD0003262,PROD00245,CUST000797,2023-09-17,4,Highly recommended,35
REV00001352,ORD0001779,PROD00439,CUST001481,2024-09-08,4,Not as expected,17
REV00001353,ORD0007419,PROD00049,CUST001587,2020-03-06,3,Packaging was poor,6
REV00001354,ORD0003126,PROD00277,CUST001661,2021-12-27,4,Packaging was poor,4
REV00001355,ORD0001432,PROD00144,CUST000593,2020-11-22,4,Average product,48
REV00001356,ORD0001022,PROD00375,CUST001831,2024-08-11,5,Average product,39
REV00001357,ORD0002488,PROD00550,CUST000103,2020-12-16,3,Excellent value,7
REV00001358,ORD0007950,PROD00451,CUST001731,2020-10-13,3,Will buy again,30
REV00001359,ORD0008458,PROD00463,CUST001962,2024-08-06,5,Average product,46
REV00001360,ORD0008896,PROD00021,CUST001618,2022-08-30,5,Good quality,34
REV00001361,ORD0006136,PROD00571,CUST000792,2023-06-29,4,Good quality,30
REV00001362,ORD0005505,PROD00427,CUST000133,2021-10-27,5,Average product,15
REV00001363,ORD0004141,PROD00475,CUST001486,2023-11-10,5,Very satisfied,45
REV00001364,ORD0004722,PROD00206,CUST001177,2023-03-21,5,Excellent value,41
REV00001365,ORD0006320,PROD00237,CUST001116,2022-07-30,5,Product damaged,40
REV00001366,ORD0005298,PROD00150,CUST001533,2022-09-26,5,Good quality,49
REV00001367,ORD0003386,PROD00460,CUST002357,2021-12-07,3,Highly recommended,13
REV00001368,ORD0005240,PROD00591,CUST001919,2021-05-07,4,Packaging was poor,11
REV00001369,ORD0003853,PROD00453,CUST001757,2022-03-12,5,Product damaged,1
REV00001370,ORD0007142,PROD00234,CUST000023,2021-06-14,4,Excellent value,37
REV00001371,ORD0000484,PROD00271,CUST001443,2024-08-08,5,Not as expected,42
REV00001372,ORD0004357,PROD00465,CUST002250,2024-04-11,3,Not as expected,43
REV00001373,ORD0004903,PROD00365,CUST000613,2023-08-15,5,Fast delivery,28
REV00001374,ORD0001650,PROD00081,CUST002171,2022-04-11,4,Will buy again,18
REV00001375,ORD0005530,PROD00598,CUST001622,2020-08-21,4,Highly recommended,25
REV00001376,ORD0001790,PROD00354,CUST000042,2022-06-18,1,Packaging was poor,44
REV00001377,ORD0008983,PROD00468,CUST001947,2020-11-28,4,Good quality,18
REV00001378,ORD0007489,PROD00317,CUST000908,2020-05-10,5,Fast delivery,2
REV00001379,ORD0003596,PROD00119,CUST000924,2023-04-26,3,Product damaged,35
REV00001380,ORD0007074,PROD00380,CUST001650,2023-06-02,5,Highly recommended,22
REV00001381,ORD0001402,PROD00269,CUST001736,2022-11-17,3,Highly recommended,17
REV00001382,ORD0003590,PROD00045,CUST001482,2023-06-10,4,Very satisfied,32
REV00001383,ORD0008597,PROD00143,CUST002301,2022-04-05,4,Average product,34
REV00001384,ORD0000136,PROD00262,CUST001569,2020-04-14,4,Not as expected,42
REV00001385,ORD0008015,PROD00134,CUST000356,2021-11-19,4,Very satisfied,24
REV00001386,ORD0004698,PROD00589,CUST001313,2021-02-17,3,Very satisfied,38
REV00001387,ORD0003114,PROD00335,CUST001272,2021-03-01,5,Excellent value,19
REV00001388,ORD0002975,PROD00282,CUST001427,2021-07-31,4,Fast delivery,6
REV00001389,ORD0008721,PROD00565,CUST001311,2021-04-11,3,Highly recommended,37
REV00001390,ORD0003783,PROD00383,CUST001573,2021-01-20,5,Highly recommended,43
REV00001391,ORD0007095,PROD00293,CUST000680,2024-04-12,5,Not as expected,0
REV00001392,ORD0001435,PROD00048,CUST002376,2023-06-18,4,Highly recommended,48
REV00001393,ORD0008920,PROD00356,CUST001849,2021-02-08,5,Highly recommended,32
REV00001394,ORD0001362,PROD00035,CUST001334,2023-01-04,4,Fast delivery,47
REV00001395,ORD0002084,PROD00448,CUST002393,2023-07-11,4,Average product,47
REV00001396,ORD0003922,PROD00169,CUST002004,2021-04-29,3,Excellent value,26
REV00001397,ORD0000199,PROD00503,CUST000074,2021-07-02,3,Very satisfied,31
REV00001398,ORD0006100,PROD00250,CUST002078,2021-11-28,5,Average product,18
REV00001399,ORD0001716,PROD00035,CUST002222,2023-11-17,4,Average product,9
