customer_id,join_date,city,gender,age_group,loyalty_tier
CUST002294,2023-12-22,Pune,Male,36-45,Silver
CUST002295,2020-06-22,Ahmedabad,Male,18-25,Bronze
CUST002296,2021-09-26,Lucknow,Female,26-35,Silver
CUST002297,2023-02-18,Pune,Female,26-35,Bronze
CUST002298,2022-02-10,Mumbai,Male,36-45,Bronze
CUST002299,2023-08-10,Ahmedabad,Male,26-35,Silver
CUST002300,2024-06-09,Ahmedabad,Male,56+,Bronze
CUST002301,2021-11-03,Jaipur,Male,18-25,Bronze
CUST002302,2024-07-23,Jaipur,Male,26-35,Bronze
CUST002303,2020-09-18,Delhi,Female,26-35,Gold
CUST002304,2023-10-04,Delhi,Male,26-35,Silver
CUST002305,2023-12-10,Bangalore,Male,26-35,Bronze
CUST002306,2024-08-24,Mumbai,Female,36-45,Gold
CUST002307,2024-02-22,Chennai,Female,46-55,Silver
CUST002308,2023-11-04,Chennai,Female,46-55,Silver
CUST002309,2022-12-14,Jaipur,Female,46-55,Gold
CUST002310,2020-07-10,Jaipur,Male,46-55,Bronze
CUST002311,2023-08-16,Jaipur,Female,26-35,Bronze
CUST002312,2023-10-05,Lucknow,Female,46-55,Silver
CUST002313,2022-05-17,Kolkata,Male,26-35,Silver
CUST002314,2022-11-07,Delhi,Female,26-35,Silver
CUST002315,2022-01-11,Lucknow,Female,26-35,Silver
CUST002316,2020-02-07,Hyderabad,Male,26-35,Gold
CUST002317,2022-01-12,Chennai,Male,26-35,Gold
CUST002318,2021-09-24,Ahmedabad,Male,56+,Gold
CUST002319,2021-01-04,Delhi,Male,26-35,Gold
CUST002320,2021-03-14,Pune,Male,18-25,Gold
CUST002321,2021-11-30,Hyderabad,Female,26-35,Bronze
CUST002322,2024-04-18,Delhi,Male,18-25,Bronze
CUST002323,2022-09-22,Lucknow,Female,18-25,Bronze
CUST002324,2021-01-28,Mumbai,Female,18-25,Gold
CUST002325,2021-04-08,Ahmedabad,Female,26-35,Silver
CUST002326,2020-10-08,Delhi,Female,26-35,Silver
CUST002327,2020-11-13,Kolkata,Male,36-45,Bronze
CUST002328,2020-06-07,Jaipur,Male,36-45,Bronze
CUST002329,2021-08-28,Jaipur,Female,26-35,Silver
CUST002330,2024-09-25,Ahmedabad,Female,26-35,Bronze
CUST002331,2024-06-02,Lucknow,Female,26-35,Bronze
CUST002332,2020-07-26,Jaipur,Male,36-45,Bronze
CUST002333,2022-11-05,Delhi,Female,18-25,Bronze
CUST002334,2024-04-27,Pune,Male,18-25,Silver
CUST002335,2023-01-10,Chennai,Female,36-45,Bronze
CUST002336,2024-09-06,Chennai,Other,26-35,Silver
CUST002337,2024-02-21,Hyderabad,Male,18-25,Bronze
CUST002338,2022-12-14,Bangalore,Female,18-25,Gold
CUST002339,2020-03-18,Mumbai,Male,46-55,Bronze
CUST002340,2023-09-17,Ahmedabad,Male,46-55,Silver
CUST002341,2021-11-20,Hyderabad,Female,36-45,Silver
CUST002342,2024-11-29,Bangalore,Female,26-35,Bronze
CUST002343,2024-04-18,Lucknow,Female,26-35,Gold
CUST002344,2023-06-19,Kolkata,Female,56+,Silver
CUST002345,2020-09-25,Kolkata,Female,56+,Bronze
CUST002346,2023-05-08,Mumbai,Female,18-25,Bronze
CUST002347,2022-02-10,Jaipur,Female,46-55,Gold
CUST002348,2020-11-11,Delhi,Male,18-25,Silver
CUST002349,2020-11-28,Hyderabad,Other,18-25,Bronze
CUST002350,2021-01-05,Hyderabad,Male,36-45,Bronze
CUST002351,2024-08-29,Ahmedabad,Female,26-35,Gold
CUST002352,2023-11-19,Ahmedabad,Male,46-55,Silver
CUST002353,2024-04-28,Kolkata,Male,18-25,Silver
CUST002354,2023-07-03,Kolkata,Male,26-35,Bronze
CUST002355,2024-07-14,Pune,Female,46-55,Silver
CUST002356,2020-12-05,Pune,Male,46-55,Bronze
CUST002357,2024-01-16,Jaipur,Male,18-25,Bronze
CUST002358,2022-06-15,Pune,Female,26-35,Silver
CUST002359,2020-03-30,Delhi,Female,36-45,Platinum
CUST002360,2022-04-21,Delhi,Male,18-25,Bronze
CUST002361,2022-01-16,Hyderabad,Male,56+,Bronze
CUST002362,2023-10-17,Chennai,Male,46-55,Silver
CUST002363,2024-01-13,Delhi,Male,18-25,Silver
CUST002364,2021-05-01,Bangalore,Female,18-25,Gold
CUST002365,2022-06-28,Kolkata,Female,18-25,Silver
CUST002366,2023-06-04,Ahmedabad,Female,46-55,Bronze
CUST002367,2021-08-06,Pune,Male,18-25,Platinum
CUST002368,2024-03-20,Hyderabad,Female,26-35,Silver
CUST002369,2024-03-13,Mumbai,Female,26-35,Gold
CUST002370,2024-05-24,Ahmedabad,Female,26-35,Silver
CUST002371,2022-07-08,Bangalore,Female,18-25,Gold
CUST002372,2021-04-24,Pune,Female,18-25,Bronze
CUST002373,2022-12-29,Bangalore,Female,46-55,Bronze
CUST002374,2021-05-04,Kolkata,Male,46-55,Gold
CUST002375,2021-09-25,Kolkata,Female,36-45,Bronze
CUST002376,2024-07-14,Jaipur,Female,18-25,Bronze
CUST002377,2024-05-25,Hyderabad,Female,26-35,Silver
CUST002378,2022-08-18,Ahmedabad,Male,36-45,Gold
CUST002379,2024-09-06,Lucknow,Female,26-35,Bronze
CUST002380,2021-02-01,Lucknow,Female,46-55,Gold
CUST002381,2022-01-23,Ahmedabad,Male,36-45,Silver
CUST002382,2023-10-21,Mumbai,Male,18-25,Silver
CUST002383,2023-03-14,Hyderabad,Female,46-55,Gold
CUST002384,2022-06-21,Bangalore,Female,56+,Bronze
CUST002385,2022-08-03,Mumbai,Female,18-25,Bronze
CUST002386,2024-04-24,Chennai,Male,26-35,Bronze
CUST002387,2021-07-31,Ahmedabad,Female,26-35,Silver
CUST002388,2024-05-12,Bangalore,Male,26-35,Silver
CUST002389,2022-02-21,Lucknow,Male,18-25,Gold
CUST002390,2022-10-26,Delhi,Male,26-35,Silver
CUST002391,2022-12-16,Jaipur,Male,56+,Silver
CUST002392,2022-05-07,Lucknow,Male,26-35,Silver
CUST002393,2020-11-27,Hyderabad,Male,18-25,Bronze
CUST002394,2024-07-30,Kolkata,Male,36-45,Bronze
CUST002395,2021-02-12,Delhi,Male,26-35,Gold
CUST002396,2024-06-28,Jaipur,Female,46-55,Bronze
CUST002397,2023-05-23,Jaipur,Female,26-35,Bronze
CUST002398,2020-10-10,Chennai,Male,18-25,Silver
CUST002399,2024-11-22,Chennai,Female,18-25,Bronze
CUST002400,2021-05-27,Pune,Male,36-45,Gold
CUST002401,2020-04-16,Lucknow,Female,26-35,Bronze
CUST002402,2023-08-06,Lucknow,Male,36-45,Bronze
CUST002403,2022-09-11,Lucknow,Male,18-25,Bronze
CUST002404,2024-11-25,Pune,Female,26-35,Silver
CUST002405,2022-01-30,Mumbai,Female,26-35,Bronze
CUST002406,2023-02-09,Jaipur,Female,46-55,Silver
CUST002407,2020-07-29,Delhi,Female,46-55,Gold
CUST002408,2023-12-27,Hyderabad,Female,18-25,Gold
CUST002409,2024-09-28,Jaipur,Male,26-35,Bronze
CUST002410,2022-11-22,Chennai,Male,18-25,Bronze
CUST002411,2024-10-09,Bangalore,Male,26-35,Silver
CUST002412,2020-09-12,Kolkata,Male,26-35,Gold
CUST002413,2021-08-06,Pune,Female,46-55,Platinum
CUST002414,2020-06-20,Ahmedabad,Female,46-55,Bronze
CUST002415,2024-04-11,Bangalore,Male,26-35,Silver
CUST002416,2020-11-24,Hyderabad,Female,26-35,Bronze
CUST002417,2021-07-12,Lucknow,Female,46-55,Bronze
CUST002418,2022-07-09,Chennai,Male,46-55,Bronze
CUST002419,2022-11-17,Chennai,Male,18-25,Bronze
CUST002420,2020-10-28,Chennai,Male,26-35,Bronze
CUST002421,2024-08-28,Lucknow,Male,26-35,Bronze
CUST002422,2022-06-14,Ahmedabad,Male,18-25,Silver
CUST002423,2020-07-06,Pune,Female,18-25,Bronze
CUST002424,2021-03-30,Bangalore,Male,18-25,Silver
CUST002425,2024-07-30,Lucknow,Male,36-45,Bronze
CUST002426,2022-07-12,Hyderabad,Other,26-35,Bronze
CUST002427,2021-12-16,Pune,Female,18-25,Bronze
CUST002428,2020-02-24,Hyderabad,Female,18-25,Bronze
CUST002429,2022-04-29,Pune,Male,46-55,Silver
CUST002430,2020-04-19,Ahmedabad,Male,46-55,Bronze
CUST002431,2022-03-22,Kolkata,Female,26-35,Silver
CUST002432,2022-10-25,Hyderabad,Male,26-35,Bronze
CUST002433,2022-02-04,Lucknow,Male,56+,Silver
CUST002434,2021-04-27,Pune,Female,18-25,Silver
CUST002435,2022-03-01,Chennai,Female,18-25,Bronze
CUST002436,2020-06-16,Jaipur,Male,26-35,Bronze
CUST002437,2022-02-06,Chennai,Female,18-25,Bronze
CUST002438,2021-04-04,Mumbai,Male,26-35,Silver
CUST002439,2020-02-27,Kolkata,Male,46-55,Bronze
CUST002440,2021-10-14,Kolkata,Male,36-45,Silver
CUST002441,2020-07-21,Chennai,Male,26-35,Silver
CUST002442,2024-09-14,Bangalore,Male,46-55,Gold
CUST002443,2024-01-03,Ahmedabad,Female,18-25,Silver
CUST002444,2023-08-24,Hyderabad,Female,18-25,Silver
CUST002445,2021-11-17,Lucknow,Female,26-35,Bronze
CUST002446,2024-06-08,Kolkata,Male,36-45,Gold
CUST002447,2020-10-26,Chennai,Male,18-25,Silver
CUST002448,2020-10-08,Chennai,Male,26-35,Bronze
CUST002449,2020-03-19,Ahmedabad,Male,36-45,Gold
CUST002450,2021-08-10,Ahmedabad,Male,36-45,Bronze
CUST002451,2024-08-26,Delhi,Female,36-45,Gold
CUST002452,2022-08-25,Delhi,Female,26-35,Gold
CUST002453,2023-11-26,Bangalore,Female,18-25,Bronze
CUST002454,2024-08-29,Bangalore,Male,26-35,Silver
CUST002455,2020-10-11,Mumbai,Female,18-25,Bronze
CUST002456,2024-04-03,Bangalore,Male,46-55,Bronze
CUST002457,2023-12-15,Pune,Male,26-35,Bronze
CUST002458,2022-08-18,Ahmedabad,Male,26-35,Silver
CUST002459,2022-07-07,Lucknow,Female,36-45,Bronze
CUST002460,2023-06-14,Pune,Other,26-35,Bronze
CUST002461,2020-01-11,Hyderabad,Male,26-35,Silver
CUST002462,2020-06-11,Chennai,Female,46-55,Bronze
CUST002463,2020-02-08,Bangalore,Female,46-55,Bronze
CUST002464,2021-06-08,Chennai,Male,36-45,Bronze
CUST002465,2021-03-17,Kolkata,Male,18-25,Bronze
CUST002466,2024-09-06,Mumbai,Male,26-35,Bronze
CUST002467,2020-11-02,Kolkata,Other,36-45,Bronze
CUST002468,2023-01-28,Mumbai,Male,18-25,Platinum
CUST002469,2024-01-29,Delhi,Female,18-25,Silver
CUST002470,2023-05-31,Chennai,Male,46-55,Bronze
CUST002471,2022-12-16,Mumbai,Female,18-25,Bronze
CUST002472,2022-05-16,Jaipur,Male,36-45,Bronze
CUST002473,2020-08-15,Pune,Female,26-35,Silver
CUST002474,2024-05-08,Mumbai,Female,26-35,Bronze
CUST002475,2021-08-13,Mumbai,Female,18-25,Bronze
CUST002476,2021-05-01,Pune,Female,46-55,Gold
CUST002477,2021-09-08,Chennai,Male,26-35,Bronze
CUST002478,2020-09-06,Chennai,Female,26-35,Bronze
CUST002479,2020-04-07,Pune,Male,36-45,Gold
CUST002480,2021-05-03,Kolkata,Male,36-45,Silver
CUST002481,2022-05-09,Jaipur,Female,56+,Bronze
CUST002482,2023-08-01,Lucknow,Male,26-35,Silver
CUST002483,2024-06-13,Hyderabad,Female,26-35,Bronze
CUST002484,2023-06-29,Jaipur,Other,56+,Silver
CUST002485,2022-07-25,Chennai,Male,36-45,Bronze
CUST002486,2020-05-08,Lucknow,Female,26-35,Gold
CUST002487,2020-08-15,Delhi,Male,18-25,Platinum
CUST002488,2024-09-09,Bangalore,Male,46-55,Gold
CUST002489,2022-10-20,Mumbai,Male,26-35,Gold
CUST002490,2023-05-07,Pune,Female,36-45,Silver
CUST002491,2023-01-02,Pune,Female,26-35,Bronze
CUST002492,2020-02-03,Mumbai,Female,18-25,Bronze
CUST002493,2023-07-18,Bangalore,Other,36-45,Silver
CUST002494,2022-11-21,Hyderabad,Male,18-25,Gold
CUST002495,2023-03-23,Bangalore,Male,26-35,Bronze
CUST002496,2021-05-10,Lucknow,Female,26-35,Gold
CUST002497,2024-01-11,Bangalore,Female,26-35,Gold
CUST002498,2020-10-21,Lucknow,Male,36-45,Platinum
CUST002499,2021-08-19,Bangalore,Male,46-55,Gold
CUST002500,2022-05-29,Hyderabad,Female,36-45,Bronze
